	DMSO_egg	DMSO_1cell	DMSO_4cell	DMSO_64cell	DMSO_sphere	DMSO_shield	NAI_egg	NAI_1cell	NAI_4cell	NAI_64cell	NAI_sphere	NAI_shield
NM_131364	5.81882292987	5.94383349485	6.08655073142	5.82372162036	5.46026285638	5.698904465169999	5.88813925931	6.0960288089	6.237972901849999	6.09939502882	5.88992368564	5.39458629177
NM_131366	6.13441684691	5.72288833008	5.90628962814	5.551402615440001	5.62357065126	3.0379089823900003	6.2036354646700005	6.075744844959999	5.93450816323	5.824602540930001	5.548576530090001	3.1932895545099997
NM_194394	6.75305223362	7.42784163966	7.4085284833800005	7.50297281903	6.886465398110001	6.726516331390001	6.76658715241	7.0178174363800006	7.367466799380001	7.13361004506	6.7806611942199995	6.34485535609
NM_001113731	5.28483946576	5.547241050939999	3.94297286026	3.46342162116	3.14001878695	0.616086460978	4.47271597852	3.66399533385	3.71039407556	3.30272781712	2.8530086408899997	0.526897299415
NM_001039998	1.8004685938900002	2.14289926587	3.2137253133599994	3.65484064694	3.94317054638	2.21305462493	1.7573593789900002	2.8732775296099997	3.1891811334599995	3.73409673514	3.9832309993800004	2.66322160423
NM_001039995	1.7608997390799999	2.60514711663	4.117622878590001	4.7303140392400005	4.771866463469999	2.2365367313099997	1.9222762976700003	3.4833807345699994	4.14834034996	4.99238673388	4.8118321254100005	2.9028817182099997
NM_001039994	6.3821413776	6.20960243366	6.1827113877199995	6.061964215290001	5.855156168330001	5.71839526436	6.34081852518	5.975530969959999	6.454108410110001	6.337342728119999	5.8859767921	5.835818933730001
NM_001039997	0.534050351963	0.424275261496	0.789958335583	1.19803583465	1.33997134906	2.7171289023100003	0.563445770401	0.630342184743	0.8894410794700002	1.41080322097	1.4475784201800002	2.36471183815
NM_001039991	2.18880228779	2.2799143286200003	2.1779078907900002	2.7349048612299995	1.87383310115	2.74851465968	3.81159441513	3.25606689129	4.30026745301	5.42242013053	3.9228493741800006	4.5414036893
NM_001039993	2.7769292511400003	2.8103530774400003	3.2992942700300003	3.8645122341	3.0792777443700006	1.60968262495	2.75968561789	3.1351286814200003	3.73076526676	4.3450469435	3.4104049952999995	1.56035950759
NM_001039992	1.8260504410499998	3.03021907663	3.65284974999	3.50342696568	4.10582532034	1.1577664243899999	1.46575041803	3.3080609506700003	3.24472769718	3.4571363490800007	3.5226115678900003	0.908472715794
NM_001008591	3.23853613759	3.45477431363	3.7310430709199993	3.5647704545199996	3.3439277055699996	2.36672108925	3.34758270617	3.78091505511	3.7670672923699997	3.5294411822099994	3.1759004107499997	2.32105683294
NM_001008590	2.12393931138	2.79998568625	2.9808711959200003	2.7950844065400005	3.2212946907499997	4.756211614180001	2.07368062297	3.03160848756	3.14021146963	3.12720803305	3.2075877120999996	4.67878573502
NM_001008593	1.25205143291	0.888571685942	1.54787815928	1.8539859852200002	1.50446861335	0.818778314629	1.39518212256	1.38100283136	1.75035164561	2.0249521709400002	1.8228732000099999	0.7417633842829999
NM_001008592	0.746334623461	0.324340952529	0.66778710366	1.10767986577	1.1851703815299999	0.8702984264110001	0.530948128769	0.509430809474	0.658447124679	1.14103721446	1.1595280779700001	0.945745172049
NM_001008594	1.0804573111799998	1.0763736964700001	2.2585754915200003	3.0482315791000003	3.20466150631	0.9880117651829999	1.1377130072600001	1.4954452227200001	2.07826261718	3.1313543624	3.24359497979	1.7012700943099999
NM_001008597	2.6892539834599996	2.79716105835	2.41846752109	1.91966266132	1.78426248975	0.37825707119400004	2.95129578162	2.2529243021900003	2.06578720738	1.73479516	1.4444218432	0.500164881423
NM_001008599	0.471518860837	0.29355884547899996	0.8216284324940001	1.55833914306	1.54974471024	0.5937446599539999	0.50592993415	0.6554897835760001	1.01451753787	1.9718693251700001	2.28319635394	1.04600957124
NM_001008598	0.9037572431299999	1.61107512773	1.35451179639	1.42953265476	1.51906735872	1.1267649578799999	0.9945823119439999	1.36498025565	1.5234855465000001	1.1606425592	1.26849083657	0.857298094561
NM_001327875	0.460954390032	0.5670253812780001	0.785136120198	0.849451015414	1.2680221102200002	3.81620479995	0.422670301186	0.684054188979	0.7896013846600001	0.9610142297319999	1.37077432854	3.22867038407
NM_180965	11.6633384848	11.4509812146	10.9198146243	10.845773098499999	9.62079697765	4.23399510391	11.7685732149	11.2916664867	11.1204349012	11.0382224592	9.49546796027	5.16046327799
NM_001327872	3.3265089700300003	2.9760848907599997	4.03873125105	4.827823889419999	5.51125234212	2.12054508008	3.049009986	3.4220876346900004	4.32753688171	5.27659675857	5.637413119570001	3.0980447742900004
NM_001346537	2.2300075697599997	2.36394975847	2.47798909283	2.93182089298	2.7590329657200003	3.6952484119	2.4298917906299997	2.1866364261599998	3.0514821507999996	3.45887789555	3.1166813044099997	3.9505601936900003
NM_194396	6.14305410104	6.19212516396	5.62029659703	5.36870460238	4.59246105155	4.43328733295	6.0674092254	5.56438611727	5.4851210450900005	5.19971270974	4.23232267879	3.6167415988199996
NM_001109770	2.7559083708200003	3.1223714132800002	3.06900820603	2.88839086833	3.05324743286	1.01549594731	2.6915330931	3.0659145829299996	2.8815301072400006	2.75353285422	2.8980674422900004	0.987720877159
NM_001326521	5.30393261191	5.065337421530001	4.99277580434	4.814985973530001	5.10830110612	4.7922137643400005	4.61992708053	4.2447153232999995	3.85329130785	3.92203688583	4.3254585287400005	4.29331569017
NM_180964	12.5456963717	12.402637316500002	11.484125391600001	11.1881792569	10.2761889214	5.088105465880001	12.4525088084	12.379659238	11.8096853126	11.6875663957	10.494152018200001	6.12528655701
NM_001163366	3.0881052618799996	3.44180522306	4.54895441266	4.9149748116600005	4.724572965269999	5.59003943678	2.9928274621499997	3.9144320913099997	4.37546804698	4.97126462506	4.70369920448	5.15036223658
NM_001142374	0.670447054319	0.8764228725130001	0.763592669408	0.7776910350740001	1.12397177495	0.912909922302	0.509840064674	0.709614961749	0.679356002432	0.814709118133	0.5939016611819999	0.523630159265
NM_001142376	1.7240474647599997	1.4285359228799999	1.66576302558	1.8693293751	2.50524927187	0.726423154748	1.5902277427200002	1.5950282932100002	1.8600256387799998	2.2502611454599997	2.90716979352	1.1969530424500001
NM_001082877	2.70582212615	3.24187530618	4.88676851554	5.45563001637	5.47855142474	5.71499492226	2.81582335157	3.97728590388	4.6785535567	5.38726156851	5.31057563313	5.727219816919999
NM_001082872	5.979830316519999	5.95627517493	5.4102267658	4.82327039004	4.4189434934400005	3.17147423704	5.942107168019999	5.60786441467	5.163330644609999	4.6683099512099995	4.18337960913	2.8437005131700004
NM_001082873	2.8311714904400005	2.73980284569	3.63027993858	4.13639008081	4.1374874286	2.17606605806	2.87144834834	3.30162680286	3.7505150241800003	4.14797017621	4.127721522380001	2.48290146103
NM_001082878	5.92908320095	6.1492616808700005	6.03818337636	5.77699723095	5.22883337676	4.9382428445899995	5.7753534348	5.81693995891	5.7674588587099995	5.66537062079	4.55326032518	4.22658801131
NM_001082879	4.68656966979	4.71575364084	5.10264640159	5.62333217003	4.9431532129699995	5.52002679038	4.7846519187	4.78964953119	5.43155528837	6.0035345977	5.38656393303	5.39568800936
NM_001099445	0.862952634168	0.44260342005599995	0.83788944497	0.785741547425	0.622664297787	4.45443710197	1.34734356908	1.31802074667	1.19119311499	1.19891870044	0.8448984824600001	4.037508641650001
NM_001099446	3.00064643832	2.9360513633700003	3.6695356529400005	3.61542337829	4.10630810864	1.8297853573700003	3.10964837286	3.4812704421800005	3.3406819375700003	3.1986274218	3.5802395612300004	2.2498677369299998
NM_001079968	1.2045965117200002	0.8542423051770001	1.61542726271	2.08287741945	1.63547125053	0.551256065869	1.28873506179	1.19567751537	1.37546050072	1.8702839678	1.7931736323599998	0.669610852293
NM_001328542	2.29435533025	2.47366539505	3.29699564257	3.3576024990599995	3.48076547695	2.7180917345899998	2.2701593838	2.76395756577	3.17881909014	3.4541232537199997	3.5655288305	2.5046434559099997
NM_001099449	5.20358417597	5.075177951600001	4.86463723117	4.25044174975	3.9115898645	4.1027391598800005	5.00312702077	4.73173140437	4.718595826980001	4.13477107213	3.6076269134	3.9847868807099998
NM_001099448	4.0755166779100005	4.224084905290001	4.845219953469999	4.77784064313	5.31986435839	5.188285603040001	4.15528150924	4.375992522290001	4.494720463869999	4.49666920227	5.09516374509	5.2118064873300005
NM_200334	0.7693773566940001	0.781706963003	1.65627882789	2.8757450733099996	2.97185911235	2.7254342076899998	0.758535070041	1.0386619797	1.6338559871899998	3.0217245540400004	3.36934660228	2.7458800659500002
NM_001126422	5.830823534049999	5.62135427531	7.31611814608	8.2300146067	6.584166742640001	3.95015566934	5.94215038766	6.46419820248	7.25295941893	8.21418244995	6.70891824291	3.94917668456
NM_001126423	5.817528585930001	6.00405676412	6.7879652546099996	6.80630383264	7.18916496205	5.524682590299999	5.637232148380001	6.1539505308099995	6.50657459387	6.51596067423	6.8286611631800005	5.74455460279
NM_001126427	1.4730508808200002	2.23351907459	1.16381877563	1.23495047749	1.95870270097	0.317488267896	1.18459906559	0.916879846157	1.5463119141600001	1.4197871852500001	2.23719787553	1.2150911607400001
NM_001126425	2.9431309299	2.93646751899	4.58174091243	5.05256406056	5.000106608219999	2.85539473548	2.90511663732	3.7083361910900003	4.52885979008	5.29631348168	5.08822622062	2.65752797229
NM_001126428	2.77689002091	2.6986979204400003	4.28629269418	4.92043988177	4.7614341261	3.20103734084	2.87098439616	3.81672401856	4.56959749688	5.29265630356	4.74744242726	3.30548598799
NM_001005312	0.745378419162	0.814557186364	1.14073265929	1.22852512751	1.3963608903600002	0.575874314885	0.49896875944499997	0.802118932219	0.909417809005	1.0484026979799999	1.2993606638700002	0.469149318791
NM_201050	8.03499261438	7.93062459477	7.812929065630001	7.65379896452	7.18251179733	5.08820378791	8.10390580405	8.00501119583	7.79951589957	7.7243153216	7.14926440859	4.69316652004
NM_001079967	4.29355951323	4.78716523292	5.36530776885	5.01376026609	5.39950800558	4.14426260486	4.04069335084	4.8211455904300005	5.02020927335	4.805771733299999	4.832274962790001	3.8091689290699993
NM_131238	2.14871346339	2.42376454902	2.9852091403	2.95307719522	3.5771314523699997	2.9076827723500003	2.29524284336	2.95473892582	3.32096051516	2.9897701592000003	3.42199113588	2.80888273319
NM_201341	5.493816782230001	5.3409729946599995	4.2492137667800005	3.2591013991400004	2.26667102117	1.07325432651	5.539539551360001	5.2018819916300005	4.20442561361	3.2568873386400004	2.31498520251	1.25147924876
NM_201340	4.65594575815	4.52965519363	5.66118408404	5.98684281961	6.4415215215199995	5.10950965814	4.50483192821	5.46682082306	5.78978390408	6.187894082530001	6.25764286979	5.667594766830001
NM_201343	5.3469904034699995	5.747713597560001	6.77583589173	7.22593859605	7.00912354614	6.69962091803	5.452610018350001	6.34257221997	7.04785470026	7.33051071517	7.01754202267	6.71858591342
NM_001100151	1.5272435732299998	1.72234458708	1.49373840996	1.4584594815399998	1.55579858018	0.39691672363700004	1.60465359403	1.6165185496099999	1.60266908756	1.4499731694100002	1.60831786056	0.664196325703
NM_201345	5.38180482472	5.913358617819999	6.397652631240001	6.585116059430001	6.925460488630001	4.5854179062	5.35555394952	6.1414823945200006	6.61777375377	6.91360525007	6.87406224593	5.24361227455
NM_001079679	3.19699456648	2.5008466524	3.46030467066	3.26085312625	3.02688972269	1.85924736905	2.9050419244800003	3.1844740361199997	3.17410231436	3.33167927027	3.4040179668	2.0889140154400003
NM_201347	3.5875631980000002	4.02851651765	4.348827829709999	4.45547185568	5.17020027747	4.45039324692	3.50948959239	3.9447967145699994	4.15764247017	4.30088948709	4.71093483831	4.45604645789
NM_001100155	1.9003546608700002	2.8066107788	4.1999215552599996	4.21989262658	4.1585463082	1.54891716902	1.8539432257900004	2.6834618346	4.11759877182	3.6761521333199996	4.0026187983199994	1.35058846557
NM_001079676	0.515992401326	0.527001951854	0.722431560938	0.7083679966490001	0.829189323046	0.7297171776710001	0.636525046571	0.5315396308529999	0.760974012454	0.730010385991	0.751396467712	0.752293584721
NM_001114421	5.41816922166	5.31219500911	5.00668081061	4.7964295772000005	4.0584946427399995	4.180044044	5.38241917576	5.389069354269999	5.12163325259	4.8992109713800005	3.8416163460900004	3.8014823819599997
NM_001326524	2.4074615039	2.45076946923	2.00708590627	1.66099412595	1.8116950992099998	0.890153319121	2.3494044226599997	2.04619060854	2.2956170722099998	2.0594126409999998	2.10790048197	1.3693044428
NM_001080629	2.35921204005	1.8174007120700002	1.8322288765799999	1.85681347405	1.37685958845	4.94546170264	2.10816348527	1.8540647032799997	1.87339233682	1.5038261158700001	1.40299158058	4.07240493001
NM_001201417	4.102057483159999	4.83129652434	5.130967352	5.117665789669999	4.73777968931	4.82131541935	4.17996926012	4.62483449755	5.244528121419999	4.84336917764	4.49804360921	4.86437845432
NM_199863	6.73743948119	6.254032349809999	7.517231184319999	7.378322101760001	7.5339186785	5.93248700181	6.76971958149	7.04206096028	7.1734738747	6.76385140714	7.01888903292	6.1257472247
NM_001201412	4.29736657791	4.6596516342	5.203091979080001	5.4269790185	5.0559415009599995	6.07997335503	4.28847156833	4.79334160497	5.36054058839	5.39943042467	4.79601988555	5.646469055240001
NM_001201419	4.6068783689099995	5.40261025774	5.6476750642799995	5.588749399859999	5.26086837957	5.30479948089	4.65707657064	5.18794323671	5.649471495909999	5.30347855804	4.93235893429	5.1909344191
NM_001080625	2.5816672173299997	2.99884348569	4.65085449249	4.87826487236	4.813881411690001	3.26293952002	2.44118648994	3.94144483233	4.30044240021	4.55055084016	4.54503579368	2.96127465358
NM_130909	3.44621153184	3.44103128075	3.2817525547	2.43454308301	1.92377168253	4.20277874554	3.5242844175199997	3.3232912956800003	3.0100535014300003	2.23587500949	1.46243903222	3.65717866898
NM_198355	2.66771853984	2.67496122395	2.62044516746	2.0325064420700003	1.76912132124	0.287913698444	2.95193074115	2.68688648958	2.5486971723900003	2.12566290007	1.7917093184000001	0.638706927728
NM_198357	3.09535908623	3.0997410091799997	3.91575249932	4.6795961869	5.4761026062300004	5.644379894759999	3.01623905425	3.1917329655	4.32721878766	5.12489062636	5.64325032477	6.06791293645
NM_198356	6.9899996865	7.056362112989999	6.848603682209999	6.43627271345	6.63117632128	6.29833102049	6.942884150139999	6.933477923069999	6.7926389916900005	6.21707709031	6.268046543380001	6.438500263759999
NM_198358	8.45050113856	8.564868709139999	7.85161345347	7.22064533647	7.612672466639999	7.7995952400199995	8.20603821733	7.87230140014	7.2540415046	6.65551655125	7.2771087777600005	7.687797595599999
NM_001033595	7.88720507668	8.04368559737	8.33037853296	8.077834950960002	8.49556404507	9.493967004389999	7.916177197939999	8.34532323228	8.37795072503	8.00070124533	8.23466297916	9.22045965141
NM_001243875	5.32927756373	5.2435223103699995	5.795447494279999	5.9054214605499995	6.074451369019999	5.6832778861	5.16035659352	5.43622106278	5.8499561369199995	5.9331922629600005	5.953613409959999	5.741855892949999
NM_214713	3.79257092226	3.42152734304	4.242275353	4.58748333547	3.73258775226	2.40039068265	3.6985566847199993	3.9025093165800007	4.0179907099	4.42251509547	3.30271476843	2.40102273977
NM_001033590	2.33675632964	3.20360063786	3.8028838439199997	3.9036132784599995	3.7449257886400003	0.883910938198	2.18865062193	2.75812640989	3.4895170104699997	3.5671304199300002	3.34576426601	1.2625805217200001
NM_001080583	2.2065816304299997	2.60109441358	2.70883139561	2.8019957549699996	2.7893039420999997	4.82818705068	2.47965600225	2.26242771599	2.864646252	2.8370984619999997	2.54669775018	4.70094520743
NM_001080621	1.9158394054700003	1.3395381796799999	1.0735555057200001	0.864256242774	0.7922899095460001	0.319924430702	2.05226066888	1.0488554801	1.1206135628	0.903801186919	0.9310236054019999	0.489227679425
NM_201054	6.30477152494	5.71883056101	6.396935071880001	6.427459868630001	5.83352352408	5.92340480469	6.31038236184	6.3078051005299995	6.42461983423	6.37429249171	5.788847349959999	5.617772560090001
NM_001017732	1.8002088534799998	1.9090174087099998	2.5368056181200003	3.03670823025	2.87174987461	2.72438140744	1.7975736704700003	1.84385610245	2.6601440536000003	3.2663726030199998	3.18343957198	2.45132909028
NM_199911	2.84246204459	3.4484174451699996	4.5913677224	4.774205283730001	5.09017548823	4.23257829422	3.00366664912	4.32310375006	4.65325397962	4.97174127081	4.8536958097500005	4.39454134818
NM_199912	7.150266692130001	7.06453045222	6.261372786240001	5.976858571619999	5.77498423559	5.85250955311	7.244210070449999	7.19284633891	6.654339612030001	6.48156066056	6.19942099248	6.0907149874
NM_199913	6.8994735049800004	6.96294824903	6.73174170565	6.292456491369999	6.56904146139	3.94309418132	6.746868835009999	6.76735651809	6.5682850557300005	6.00481797364	6.28890239041	3.9075772648800005
NM_199914	6.68233561726	6.62532648478	6.81676442547	6.59572706224	5.877761414419999	5.63491838513	6.83738555365	6.5656606466100005	6.8071274630900005	6.6169700313	5.555257445569999	5.1072789602599995
NM_199915	3.6876170815699996	3.3659918540900002	3.6384965813199996	4.135103492790001	4.117667698459999	4.30506771341	3.9404314219199996	3.932752505880001	4.392597274090001	4.95089435939	5.05436338454	4.890246884240001
NM_199916	6.73508080152	6.54799956072	5.808173545730001	5.66622834579	5.747520165650001	5.918960860630001	6.83160891985	6.53320143667	6.38164762925	5.9747983377	6.20547006569	6.50120730271
NM_199917	4.65979332503	5.00343551455	6.00034313133	6.529566013409999	6.63989805466	5.0321229912800005	4.71375624743	5.46966906016	6.15979645857	6.5744205639199995	6.7726897167499995	5.4202250152
NM_199918	5.11331989346	5.1649875196499995	4.98496144512	5.29864970856	5.80350293947	6.63367497168	5.11458530095	5.05764400552	5.553708443960001	5.818051620149999	6.41974412053	7.2044086596
NM_199919	4.56784773654	4.82539445238	5.12350147961	4.97494950353	5.593160632899999	4.88996431023	4.5337809824	5.03738899859	5.115302925930001	5.07086920297	5.315449324049999	5.14666534456
NM_001083833	4.46432761386	4.5571458392	4.331836732659999	4.2790099453199995	4.11929658482	2.82937150954	4.28838494399	3.9729427805300004	4.44117504054	4.48396628429	4.04468065692	3.33440107764
NM_001083830	0.296048146193	0.37856379914099997	1.3490919245500002	1.80589182466	1.7767762654099999	0.94231372442	0.333727795587	0.838520619225	1.1370382374099999	1.88089243241	1.9774665014200001	1.3674320231900001
NM_001083837	6.183770215240001	6.3001757844199995	6.5891759987	6.654959238790001	6.254832274	5.86384146713	5.96191566508	6.218354018049999	6.4858911076100005	6.27044912709	5.83374710901	5.58792042926
NM_201057	1.59764046291	1.22161381061	1.5025626553600002	1.37333022625	1.4190247591999998	0.949942337576	1.8260061017099998	1.6786920527200002	1.6797613979	1.85702249116	1.34674279008	1.26745702162
NM_001083838	5.35655848152	5.4222934250099994	5.35684987986	5.3648285082	5.38370854497	3.9938028712199998	5.20455007352	5.465020163969999	5.387620205499999	5.54830281132	5.1220890594	3.8614487266000004
NM_001317001	3.4114652961000003	3.35355420269	3.81006372377	3.6431149259500004	3.6270873837	3.7266314175999997	3.23759213338	3.8270254613300003	3.7533553911400004	3.7547417577499997	3.43478050432	3.3537211547
NM_213379	6.43305530623	6.8217389383	6.8351683883200005	6.51820946043	6.3503322054	3.0261880767	6.56759074079	6.7514715315	6.828506989859999	6.55935767409	6.129604126369999	3.1169568321499996
NM_001045198	2.50824844854	2.92055040424	3.61454664208	3.60837581291	3.8390189680800004	0.767051540035	2.19529527814	2.8964799117799997	3.3091225269700004	3.56165243523	3.43895371993	1.12244315683
NM_001002180	4.114432711619999	4.312272339280001	4.61512172069	4.6264472623	5.01226188699	2.8501588044	4.3194752562900005	4.499392147130001	4.62642326227	4.42388882697	4.89078308442	3.9965805346499996
NM_001045194	1.5795513095700002	1.82383431254	2.28716199694	2.60643598716	1.95402254493	0.9986567860100001	1.56507904419	1.8594426672400002	2.1846539489	2.60287494664	2.04053667074	0.757569672744
NM_001045195	1.5439280764200003	2.08414933056	1.8097788848199998	1.58126508102	1.6441973593399999	1.69875595532	1.28474942452	1.9095054720900002	1.60442712502	1.4591890537399999	1.62095204113	1.3852681986700002
NM_001045193	2.47456001884	2.84282017495	3.0266471656700005	2.8079103465900004	2.63805218166	1.88545949323	2.2763887288099998	3.09974377418	2.71058294996	2.67742953156	2.3477639337	1.5241418962900002
NM_001045190	4.27168102468	4.4195332479500005	4.3501990920599996	4.934277613430001	4.33066475819	4.16425896566	4.42216970926	3.81364753295	5.04797230301	5.60277195977	4.93981199376	3.9428911676
NM_001045191	1.16752016408	1.21279381028	0.842593428709	0.7662484062170001	0.7883264062600001	4.38616395175	0.956867610251	0.810220968752	0.522231524183	0.517685723445	0.664418359282	3.78772106725
NM_001328511	4.82213373323	4.27442126052	3.8981232379	4.0166055300300005	3.33551907656	3.46085053633	4.807662902830001	4.410414478480001	4.25812799889	4.0259488268800006	3.85507018489	3.5408847582800003
NM_001002181	2.45050679294	2.6149512452400003	2.79348944223	2.52977465465	2.84015679712	4.05971880575	2.4255397587400003	2.07062636124	2.67289861245	2.11595964155	3.01029607285	3.8093142194599996
NM_214716	4.867271957780001	5.12347098976	5.47254123181	5.71082010642	5.35134110128	5.3111588531	4.75666441273	5.20786687159	5.47061029344	5.86618704524	5.37498459839	4.31297836321
NM_213370	7.537140683780001	7.596079304580001	7.626262843330001	7.32420591368	6.980573712230001	6.26577913665	7.58847606708	7.44887539678	7.505955000319999	6.96643601247	6.870403012280001	5.85609281436
NM_001006034	2.2561384629299996	2.60987809667	3.0420422824299997	2.86489698275	3.2002495445	2.71033574059	2.42195328134	3.21675746489	3.19580640735	3.1914872937700003	3.2533134184900003	2.38873977271
NM_001006035	1.00132840034	1.2042401428	2.19495008792	2.70383787383	2.43939974425	3.7328681683599996	1.1386985090100001	1.8961204008599999	2.4176794878599996	2.80094584249	2.30475819197	3.17275611401
NM_001006036	1.8739495717299999	1.87752509089	1.66418132264	1.47242597689	1.1331875895899999	0.775868058715	1.69168232758	1.27094051571	1.39049750391	1.3284543039899999	1.2973839389	0.793373003115
NM_001006037	2.04813991227	2.33263319138	3.9657139468900002	4.82547085963	5.5066378547	3.9775794157499997	1.7559205798400002	3.1512394324799997	3.3886961320999998	4.0567620066100005	4.6822415492900005	3.5798600014699997
NM_001006030	3.5033017141400005	4.51490923644	5.23179229698	5.7215750752900005	5.05394737792	4.8517134318699995	3.64800904187	4.73043306695	5.160455549180001	5.53148460268	4.73041859933	4.52702135864
NM_001006031	4.20782044225	3.9645187762900003	4.40936636671	4.79042909266	4.060371068319999	3.8814973575800003	4.19195041437	3.99690223194	4.4555517280900006	4.96591758102	4.3406948325800006	3.3631546906200005
NM_001006032	4.5655910912	4.90587461124	4.53980215388	4.7921512566199995	4.5617091641	3.59599508745	4.50862602709	4.50327245822	4.98749810408	4.88022139636	4.773802942900001	3.8905196944699996
NM_001006033	1.4089208086700002	0.8370950165889999	1.09634417468	1.055948842	0.645731800866	1.18149764144	1.7573471315	1.24385904265	1.3123582838799999	1.6067820415399998	1.4422098806	1.97366393772
NM_001135979	0.449324969022	0.558690836639	0.634920514598	0.45651394031900006	0.432559373401	1.5509090838100001	0.337675148016	0.391620040828	0.510095560838	0.334634981445	0.282473528565	1.14536731744
NM_001006038	5.50279603169	5.215917694690001	5.24669182571	5.536979506669999	5.09481031248	5.2907612455	5.50017377113	5.231094722769999	5.51346419503	5.84259326314	5.60692117634	5.452734765900001
NM_200566	4.5724838083499995	5.3239756404000005	5.405820531130001	5.379805573890001	5.13575695054	5.165966547769999	4.53110452792	5.22091749482	5.49412253707	5.2979976205	4.79481760953	4.65776126476
NM_200567	0.603853392733	0.554231464763	0.636743381466	0.8914040358390001	1.00505854499	1.56281721508	0.619123175785	0.713954587103	0.897536629308	0.891722160274	0.890145949527	1.29442042595
NM_200564	7.620404246330001	7.58242585151	7.097571475630001	6.917012704069999	7.04187591087	7.690487545389999	7.64759446728	7.372532741960001	7.255937030369999	6.921349125639999	7.20295184256	7.95540300034
NM_200565	5.42050321702	5.44048364966	6.493371677690001	6.9586023749	6.46753060788	3.8583710728199994	5.6304172144599995	6.32133633375	6.562379422899999	6.728878212430001	6.35122633236	3.9375163086400002
NM_200562	3.45615082505	3.1011124440099995	3.7696792442800002	4.4941155970899995	4.73449331023	5.38565084255	3.17723226689	3.50616331851	4.0868231545	5.04175485395	5.42723805717	5.66903442445
NM_200563	5.9509557551	5.564327978530001	5.7624622287400005	5.8568283348	5.7991969139999995	6.386233874809999	6.140287466669999	6.129105951290001	6.183157287979999	6.300083828709999	6.24784987904	6.5214077687300005
NM_200560	1.8555324187200002	1.83260089645	1.8433558374599999	2.8446464361799997	3.41372937936	3.1563666025700003	1.8254296915700001	1.7544081221799999	2.1947155733700003	3.38515167486	4.42392082204	3.63251331756
NM_200561	0.9461423598350001	0.947339472875	1.63059965056	1.8528891079400003	2.20120551234	2.1793451658	1.08240165536	1.3620037518099999	1.7844073990400002	2.28719909127	2.8000294058099997	2.53113793833
NM_200569	0.261733129156	0.382423702563	0.586121320489	0.637237942563	4.23978359881	3.2160803535	0.374026006304	0.562420700159	0.6487839678339999	0.6673402887250001	3.31206578166	3.1346403722000002
NM_131552	0.433905854172	0.41539203358599996	1.2686090299600001	1.8542865580400003	1.1306524468299999	1.0734546239899998	0.418343436758	0.6649329917819999	1.14135882748	1.8960814241400001	1.34211508036	0.746378702569
NM_131553	1.41322071387	1.87744283283	1.9418255332299998	1.8335418226900002	2.56200139116	4.64927279245	1.42810105433	1.57188896761	1.66157150519	1.8135004582099998	3.23485670189	4.56560258573
NM_131882	1.06703576327	1.6038051991600002	1.9038825319200001	2.00416101332	6.17600750141	6.76857695746	1.0419887999700002	1.7434246743700001	1.9210546445099999	2.62390796031	6.440401382819999	6.8846173427699995
NM_131883	8.17830653835	7.930359145689999	7.86327839267	7.55470244725	7.81418164421	8.20555204241	8.20342373184	8.268875060489998	8.23422519185	7.9317183155199995	7.97356889622	8.52754623887
NM_131884	0.636456562498	1.21331859927	1.38124986073	2.0207679295500003	3.80586116911	7.47322136337	0.7490356017450001	1.15944920278	1.67908740178	2.9034659214	4.6667215325199995	6.981083416510001
NM_131886	4.671509025530001	5.50395748737	6.690346461619999	6.8754933532899996	6.67900469614	4.74483097004	4.66646598835	6.190606601	6.44727577719	6.562759849419999	6.4286885933099995	4.36486915225
NM_001045308	4.32162362763	3.9544859479800003	4.9089710235	5.452894294530001	4.93388089298	6.40891098189	4.2562586962	4.662059525119999	4.78279950361	5.498451074169999	4.9346775432	5.21811864129
NM_131888	5.8618889565400005	6.14215652083	5.50002911831	4.696249982	5.250855989140001	4.19463713125	5.376903009330001	5.593601453400001	4.96124718103	4.5324138072	4.8975407654800005	4.49357056144
NM_001080569	0.329410929493	0.5631762860499999	1.3063094427200002	1.88217043898	1.04387301283	0.26633240843600003	0.5636885712349999	0.9628328303470001	1.3353978474400001	1.903582194	1.31972725869	0.423392961601
NM_001080560	2.6459460279400004	3.47117367378	4.7262178316300005	5.741211816030001	5.89087056702	3.97248488323	2.7202553892699997	3.88221131546	5.090442218590001	6.31567967153	6.18225380381	4.43733650758
NM_001080561	3.0130570667	3.2477870826200004	3.75845941749	3.7292803225599997	3.6043795621800006	1.1145232522700002	3.13767783108	3.5883673834599996	3.6540059087300003	3.4991313645499997	3.3757308888	1.37243302005
NM_001080562	4.9664553745	5.30685265565	4.53308889104	4.2025322778800005	4.5682468974	3.8657622684099997	4.945449548459999	4.71402106591	4.666613637669999	4.395573875919999	4.55894764451	4.13552415868
NM_001080563	4.060373075719999	4.11507901571	5.325256293380001	5.21437389303	5.80406867428	5.48659678094	4.31806481238	4.9831045110400005	5.16188769596	5.05769797493	5.4580865721	5.4833006950400005
NM_001114884	0.9911303262090001	1.06371711797	1.75032014235	2.4124869097999997	4.44606707847	6.316054182239999	0.9938990775990001	1.3757043551700001	1.68067594425	2.64515276667	4.42559511246	5.95294108899
