	transcript	riboseq(control)	riboseq(RK33)	rnaseq(control)	rnaseq(RK33)	TE(control)	TE(RK33)	log2(TE(control))	log2(TE(RK33))
60	NM_199742	16.577506778	0.901458635795	89.9729651042	96.8498030089	0.184249866155	0.00930780040629	-2.44026452359	-6.74734401031
61	NM_001281468	34.5386648196	6.21110159483	17.4075781532	18.2656644425	1.9841166023	0.340042466803	0.988496812326	-1.55621316376
62	NM_199589	12.2617096959	6.30403002897	27.3048626959	27.9018949458	0.449066887186	0.225935551733	-1.15499774875	-2.14601679329
63	NM_199588	22.9564387888	19.9733581368	131.225695495	149.674521702	0.174938594931	0.133445277858	-2.51507948331	-2.90567984022
64	NM_199583	50.696734365	23.5899043063	138.03776257	130.519607049	0.36726714068	0.180738395094	-1.44509827069	-2.46802507774
65	NM_199582	9.05657506595	0.71136324708	93.4088016141	87.6201930762	0.0969563350504	0.00811871353058	-3.36652102381	-6.9445331447
66	NM_001281462	2.99660242221	1.90652092997	3.39361417467	5.26121200607	0.883012112743	0.362372952804	-0.179494866669	-1.46445281696
67	NM_199580	33.6657835181	13.1137334597	80.5696400982	96.6165799083	0.417847013802	0.135729638455	-1.2589532694	-2.8811923072
68	NM_199585	16.9867104471	14.5814297992	69.7422587601	70.8124275827	0.24356409943	0.205916253643	-2.03762659461	-2.27987038379
69	NM_199584	6.26865752729	4.43143604163	24.5983945397	26.6170540789	0.254840108251	0.166488598945	-1.9723357395	-2.58650470924
70	NM_001080695	11.4287156481	12.1187723716	131.258923152	109.65932734	0.0870700092127	0.110512919107	-3.52168031378	-3.17771306245
71	NM_001012491	3.17907709484	1.12367574364	2.9614177098	4.4403529004	1.07349837354	0.253060008708	0.102320005366	-1.98244855977
72	NM_001012490	4.20160442992	2.97019596658	63.3122301221	56.3054608658	0.0663632353783	0.0527514724311	-3.91347196667	-4.24464482601
73	NM_001308831	23.2109367768	16.4082630683	34.0146278832	26.6432466608	0.682381029024	0.615850736106	-0.551350556252	-0.699347367951
74	NM_001100020	0.396761234079	0.280478240351	0.269642724437	0.195356083328	1.47143311546	1.43572821267	0.557221965527	0.521782668839
75	NM_199963	10.4894894005	4.94348284146	172.210015628	144.637339187	0.060911029839	0.0341784691923	-4.03715269312	-4.87076840769
76	NM_001012494	1.52971720424	7.56970810098	8.00320782881	9.25356903846	0.191138008279	0.81803119094	-2.38731340447	-0.289772241748
77	NM_001012499	14.4543704863	16.056976396	125.086132548	87.8593149302	0.115555339284	0.182757814681	-3.1133441732	-2.45199499809
78	NM_200103	21.4256401605	5.04873404494	109.375391405	202.993124993	0.195890866174	0.0248714533811	-2.35187796442	-5.32936537485
79	NM_199968	23.3629536648	56.6253489112	52.032664642	54.0122244752	0.449005520389	1.04838024098	-1.15519491231	0.0681620682905
80	NM_203460	3.06768086241	5.4215083049	9.50752188912	13.9986841591	0.32265830131	0.387286993783	-1.63192095146	-1.36852504258
81	NM_203461	1.80223214561	5.09613195533	30.361665313	32.8012774235	0.0593588041707	0.155363825912	-4.07439416174	-2.68627746149
82	NM_201455	32.0594253508	4.85644969284	36.3578734507	30.5811847149	0.881773940774	0.158805152191	-0.181519253533	-2.6546703756
83	NM_001130643	115.581974115	86.9785764808	36.8834013047	21.2100833329	3.13371245673	4.10081257653	1.64787280703	2.03590980826
84	NM_001130646	1.07826584553	4.57348270458	0.568551544082	0.482155901811	1.89651379326	9.48548527022	0.923349864326	3.24572158271
85	NM_001017400	13.641724657	19.2872014628	93.1214954028	101.624490894	0.146493831505	0.18978891105	-2.7710881773	-2.39753239357
86	NM_001002315	7.98323261695	0.705437818893	29.8752248129	32.4087123565	0.267219164607	0.0217669190659	-1.90390461517	-5.5217189698
87	NM_001002314	3.61735272135	0.639294264956	1.72193087276	1.10182910753	2.10075374022	0.58021181378	1.07090705274	-0.785348424121
88	NM_001002317	47.0442759918	5.11638685181	146.947032636	144.781070698	0.320144443531	0.0353387830822	-1.64320512431	-4.82260382933
89	NM_001040343	5.514096899	7.01644039925	15.9718175561	19.686623167	0.345239161394	0.356406496926	-1.53433197236	-1.48840445893
90	NM_194264	44.8516098504	27.7431666361	320.07851357	354.229675866	0.14012689996	0.0783197132433	-2.83519416043	-3.67448070705
91	NM_001012366	40.5209300293	4.98174509255	289.690047128	228.389729948	0.139876845722	0.0218124742023	-2.83777092671	-5.51870276474
92	NM_001012368	3.97014976728	2.33881346642	35.6729769785	26.2985138018	0.111292919839	0.0889332942556	-3.16756627973	-3.49113256301
93	NM_001160126	0.443707446376	0.313665431753	0.376934773415	0.524999947662	1.17714649237	0.597458024805	0.235293870638	-0.74309073666
94	NM_001002319	5.8640254184	1.38179790888	25.9212877504	31.1392552909	0.226224309335	0.0443747898263	-2.14417412987	-4.49411590334
95	NM_199949	31.5515532661	14.338547509	283.561711331	346.842736754	0.111268736241	0.0413401982789	-3.16787980685	-4.59631088144
96	NM_001045187	2.95229468211	1.04351729241	0.648623167724	0.300369867699	4.55163310381	3.47410777387	2.18638427016	1.79664251007
97	NM_200109	11.094488383	0.435717212265	19.7886796533	25.2741402466	0.560648238153	0.0172396452664	-0.83483221575	-5.85812610083
98	NM_200085	5.25928650626	11.1536760506	14.4141332514	13.4577401315	0.364870118413	0.828792645839	-1.45454509081	-0.270916893333
99	NM_201578	11.8091787285	4.17406916964	50.4282892133	43.2680940285	0.234177659261	0.096469910759	-2.09432464676	-3.37377715794
100	NM_201579	162.253573737	73.4411416285	470.688389843	430.075429933	0.344715478942	0.170763397574	-1.53652201263	-2.54992932249
101	NM_200081	9.82611353295	5.90433030503	17.420161876	20.541163105	0.564065569706	0.287438947583	-0.826065216677	-1.79867253665
102	NM_200080	4.20160442992	8.16803890809	1.12617983207	1.40908782933	3.73084680641	5.79668544293	1.89950312237	2.53522819991
103	NM_001199725	20.2213370405	18.6454654101	37.071061293	43.7618654294	0.545474996809	0.426066513096	-0.874415026307	-1.23084942823
104	NM_001199724	11.2064078768	10.2520360926	25.3080775639	31.0764106546	0.442799649578	0.329897690134	-1.17527401448	-1.59990941836
105	NM_200632	13.5758600392	12.7960530011	115.255643091	112.248580065	0.117789113618	0.113997459867	-3.08572188725	-3.1329264168
106	NM_194363	12.6912844862	4.22198403383	8.69509883531	10.3054269818	1.45959059541	0.409685502725	0.545563760341	-1.28741125288
107	NM_194374	69.8259201459	14.584021132	193.396980797	114.866689828	0.361049690942	0.126964755003	-1.4697306873	-2.9775000297
108	NM_200089	40.8466080613	9.88878850107	139.746122976	142.058413351	0.29229152975	0.0696107204621	-1.77452007267	-3.84454668303
109	NM_201577	34.2695442142	23.5882866882	77.964134706	103.171416628	0.43955524349	0.228631993813	-1.1858835996	-2.12890079245
110	NM_200633	2.74795074436	6.47526625712	47.9172622939	28.7357287223	0.0573478244125	0.225338508715	-4.12411743359	-2.14983421414
111	NM_001083028	23.9350073597	13.5360981274	224.39300593	163.064547026	0.106665567674	0.0830106750626	-3.22883355473	-3.59055931272
112	NM_001080170	20.5682457823	9.39047696004	28.8479745003	23.338716102	0.712987519525	0.402356192988	-0.488051271621	-1.31345485634
113	NM_001080176	62.0045373452	27.6835039122	353.888167961	366.121609279	0.175209410652	0.0756128652628	-2.51284782944	-3.72522446496
114	NM_001327787	25.3759108128	8.07242641251	33.9004597902	43.1698186732	0.748541788809	0.186992363198	-0.417845235084	-2.4189487435
115	NM_001012384	5.21869132574	6.14865748909	13.5293324921	13.18212182	0.385731618968	0.466439134234	-1.37433068431	-1.10023925919
116	NM_001193651	0.383201885507	5.68875033044	0.166134887593	0.195418336048	2.30657082964	29.1106272087	1.20574959503	4.86347401855
117	NM_001328131	2.72383629826	1.28368860382	3.40440490234	3.81362211378	0.800091756532	0.336606135983	-0.321762633509	-1.57086661913
118	NM_153659	22.0992155331	3.12447313572	40.7062297869	53.015599192	0.542895169825	0.058934977315	-0.881254446718	-4.08473207657
119	NM_001193381	1.32762857971	2.34631622178	6.74368343466	10.1289171907	0.196869943937	0.231645315842	-2.34468522257	-2.11001058532
120	NM_001089426	26.4913604287	20.1678167489	67.5141809464	117.22980088	0.392382164122	0.1720366033	-1.34966863008	-2.53921254286
121	NM_001089427	103.0204554	43.3196070533	206.700629512	203.448422899	0.498404168595	0.212926728239	-1.00461195994	-2.23157103529
122	NM_001001593	33.9101556783	53.9364356948	481.674280078	577.650513527	0.0704005945113	0.0933720899259	-3.82826857775	-3.42086481482
123	NM_001089428	158.542630839	69.9146202657	499.276820676	395.094926864	0.317544544977	0.17695651225	-1.65496910833	-2.49853323893
124	NM_001029972	56.3127145811	61.8080183781	235.275993755	156.348281338	0.239347473078	0.395322659444	-2.06282152007	-1.33889744372
125	NM_001001590	23.5355013285	22.5797412356	348.481141775	361.975088339	0.0675373743572	0.062379268527	-3.88817009683	-4.00278955432
126	NM_001103164	1528.63740386	1183.16445948	3.18139065351	6.47496657069	480.493460359	182.729045249	8.90837298545	7.51356216203
127	NM_001002037	42.4952363793	35.4326321614	23.2433009898	50.1084231374	1.82827888336	0.707119281408	0.87048615407	-0.499974496288
128	NM_001006024	16.4704717794	5.82164857053	23.5738758019	13.9891989243	0.698674749872	0.416153105123	-0.517307092721	-1.26481369305
129	NM_001006022	33.7612527699	13.8174397454	111.526363711	143.962630527	0.302719927796	0.0959793502996	-1.72394444521	-3.38113214253
130	NM_001044768	0.982611353295	2.43119483148	5.68774617762	6.40314571825	0.172759353637	0.379687568963	-2.53316427093	-1.39711532924
131	NM_001044766	0.871113356261	3.07903495005	0.857403869564	1.35677551613	1.0159895321	2.26937685228	0.0228855378759	1.18229620256
132	NM_001044767	142.910086074	57.1594032139	127.36935717	94.6246738713	1.12201309051	0.604064467283	0.166089507941	-0.727225569068
133	NM_001044764	16.9550778392	38.9540924462	8.39378772253	8.8594091442	2.01995551945	4.3969176513	1.01432352437	2.13649251295
134	NM_200550	79.195056338	8.12678618634	188.016798013	190.248895336	0.421212663841	0.0427166011765	-1.24737928296	-4.54905932882
135	NM_001044762	17.9497251485	4.11535464167	36.3548253565	38.7596154365	0.493737075408	0.106176353798	-1.01818511175	-3.23546559105
136	NM_200554	12.8186117453	5.17812925147	46.5300865875	81.5446239761	0.275490820787	0.0635005595585	-1.85992384515	-3.977086885
137	NM_001080591	7.86841204907	4.76771456265	40.0400046206	37.0253890902	0.196513764762	0.128768790276	-2.34729772562	-2.95714512542
138	NM_199536	4.21717313554	11.1795067038	48.4322202626	60.1743493143	0.0870737106966	0.185785252873	-3.52161898384	-2.42829210583
139	NM_001080593	15.4844843531	10.9462834347	47.8693899226	31.2812753165	0.323473609715	0.349930855566	-1.62828007877	-1.51485821336
140	NM_201038	16.6349758824	3.91986276466	17.2665541353	16.2977787736	0.963421870516	0.240515153575	-0.0537604201558	-2.05580030152
141	NM_001080595	13.5893683577	6.2442828787	12.619147666	13.7269793331	1.07688480374	0.45489125664	0.106863930515	-1.1364063897
142	NM_001080597	5.04425307459	9.80617191902	6.4942235771	7.06769959712	0.776729198603	1.38746303295	-0.36451639449	0.472449333347
143	NM_200791	20.0674236768	6.07973676912	8.85127186029	12.0412476565	2.26717967695	0.504909203976	1.18089873107	-0.985904118411
144	NM_200793	2.88860304557	11.2310534986	21.1374108099	28.3912066737	0.13665831977	0.395582112014	-2.87135480096	-1.33795090512
145	NM_001328201	3.62551505162	2.13578930833	5.90140671926	9.5798404941	0.614347599495	0.222946228556	-0.702872927612	-2.16523230021
146	NM_001001730	3.74840543419	1.98736558036	4.52392362231	4.20445450844	0.828573987347	0.472680956916	-0.271297566526	-1.08106135144
147	NM_001105114	4.7679497275	3.37055648281	12.7099706942	19.8350653592	0.375134596469	0.169929184592	-1.41451977443	-2.55699444454
148	NM_205692	15.0742993371	8.52505252924	10.35650455	11.6483685186	1.45553929555	0.731866657174	0.54155378878	-0.450347275008
149	NM_131564	1.56387440736	1.65829989512	16.5974624891	10.5464650217	0.0942237048818	0.157237509602	-3.4077661298	-2.66898267588
150	NM_001310015	98.2156325651	39.218088962	177.071703137	137.017830567	0.554665882945	0.286226170709	-0.850309105713	-1.80477250589
151	NM_205695	19.72100538	8.07119941352	46.3191830668	44.0112597389	0.425763238345	0.183389420376	-1.23187670627	-2.44701768175
152	NM_205699	50.8940780278	11.9926715141	174.310376361	123.674035972	0.291973886411	0.0969700019883	-1.77608875191	-3.36631767625
153	NM_001105116	6.59773681133	5.33036410731	5.980353951	9.97539363307	1.10323517059	0.534351255036	0.141740355102	-0.904139687609
154	NM_131569	26.1500801623	10.6808004308	123.544958696	103.644977464	0.211664485854	0.103051789794	-2.24014886796	-3.2785585332
155	NM_001114430	3.55242949654	4.39474274454	2.08646610366	1.07536067373	1.70260589918	4.0867616344	0.7677445342	2.03095809878
156	NM_001002748	7.62297119862	17.2442455715	213.397873689	230.158502403	0.0357218704519	0.0749233480035	-4.80704856562	-3.73844082089
157	NM_201295	24.4983816555	8.28270487311	99.2657266579	94.2117099657	0.246795973599	0.0879158745354	-2.01860923734	-3.50773250056
158	NM_001080579	0.697584799237	0.493136274868	3.11424994001	3.02643242891	0.223997692117	0.162943097674	-2.15844422684	-2.61755985458
159	NM_001080577	0.489404257129	0.691938793762	3.07658522218	0.89257763213	0.15907385032	0.775214131359	-2.6522314001	-0.367333225043
160	NM_001017604	8.71810974895	2.80136431911	28.8676877457	29.034754504	0.302002357298	0.0964831412204	-1.72736828425	-3.37357931167
161	NM_001017601	17.6451100768	21.8289256866	26.9039839416	68.0859064105	0.655854914094	0.320608578742	-0.608551392647	-1.64111506571
162	NM_001080570	2.20350358171	7.78849789397	9.06259052714	8.97855084649	0.243142794007	0.867456010122	-2.04012425965	-0.205137496376
163	NM_001039513	7.4386248363	3.9438815316	44.7246870981	52.4163960484	0.166320332661	0.0752413715731	-2.58796354601	-3.73233004182
164	NM_001002147	6.89763393912	14.6282151354	114.525309269	145.72046897	0.060228031543	0.100385451946	-4.05342108227	-3.3163778886
165	NM_001002141	5.77720609114	8.16803890809	0.304622413593	1.18281576685	18.9651379326	6.9055884585	4.24527795921	2.78776435872
166	NM_001105132	40.9361264877	63.3030666219	47.9365425997	63.4931290558	0.853964935051	0.997006566904	-0.227751262825	-0.00432508774807
167	NM_001199737	66.8831267796	39.5300033283	129.059438617	138.8304577	0.518235066697	0.284735813619	-0.948321455211	-1.8123041305
168	NM_001171029	3.09128908996	4.37058487522	11.6211895573	10.7891619604	0.266004532042	0.405090301847	-1.91047726909	-1.3036845486
169	NM_001098392	365.1688556	135.956352435	1160.28367782	1009.52908547	0.314723771937	0.134673041512	-1.66784194148	-2.89246701001
170	NM_001113342	16.2988535302	3.1784763751	17.2639592291	7.20204811429	0.944097081898	0.441329511364	-0.0829928747373	-1.18007187244
171	NM_001007318	13.9713920937	6.32105539855	31.9919100763	50.6743695387	0.436716409254	0.124738708268	-1.19523135469	-3.00301887061
172	NM_001007319	7.31903279713	0.431163897346	33.0855239198	19.2903369263	0.221215562881	0.0223512890933	-2.17647520976	-5.48349814965
173	NM_001045562	17.4518449062	4.40608889621	54.3725243072	62.376711713	0.320968083211	0.0706367613042	-1.63949825076	-3.82343699285
174	NM_001045561	4.30287183348	24.3342709247	19.3354934138	12.0632475663	0.222537472481	2.01722386869	-2.16787980685	1.01237120112
175	NM_131417	6.21281255519	0.548994767961	8.73576570131	6.93357668395	0.71119267247	0.0791791586054	-0.491687634956	-3.65873545307
176	NM_131414	0.788437547596	2.78680925683	2.89163262819	2.43818686409	0.272661727465	1.14298427978	-1.87481588628	0.192805561353
177	NM_200425	61.7927226036	7.14804194672	187.930578316	104.654041038	0.328806111051	0.0683016334183	-1.6046909823	-3.87193610912
178	NM_001030124	14.6380655943	13.7972447151	35.0044056937	39.1016202033	0.418177806599	0.352856087379	-1.25781159718	-1.50284819569
179	NM_200421	7.2077872068	1.01906501893	2.44079485935	3.71553151102	2.95304915904	0.274271666357	1.56220537304	-1.86632250266
180	NM_001044902	133.265316461	31.1222350241	308.728597045	242.849599218	0.431658478471	0.128154360247	-1.21203776925	-2.96404553003
181	NM_213067	26.6976187652	3.49501230429	132.151960641	147.067300108	0.202022116325	0.0237647138536	-2.30741485455	-5.39503515925
182	NM_205748	22.1457034964	8.03917161004	34.9084452088	42.795175034	0.634393865551	0.187852289508	-0.65654927432	-2.41232939551
183	NM_001020534	13.1763774235	11.6432971411	95.8973302168	113.866534871	0.137400878562	0.102253898868	-2.8635368659	-3.28977224175
184	NM_214706	142.76404126	73.5698041394	382.803158859	342.459001411	0.372943738723	0.214828063611	-1.42297008904	-2.21874562583
185	NM_213064	3.74173019163	6.17190446809	68.4541182096	76.8958321387	0.0546604103521	0.0802631858767	-4.19335989913	-3.63911776781
186	NM_001122698	4.78197310905	8.11312772216	10.3547728668	10.506504198	0.46181342368	0.772200493072	-1.11461798588	-0.372952619405
187	NM_001166228	3.35231104552	2.6331265994	15.1382257703	8.45792482495	0.221446759771	0.311320643526	-2.17496820715	-1.68352685048
188	NM_001076749	2035.32343145	1212.90967397	2.96668749422	8.24994758932	686.059261522	147.020288413	9.42218939097	7.19987144669
189	NM_001030252	38.1991376095	22.2383527231	64.0455510145	62.0529597157	0.596437020283	0.35837698677	-0.745558287766	-1.48045009739
190	NM_001030255	4.47194341829	2.10753590687	5.05655917364	6.04394093389	0.88438467043	0.348702267266	-0.177254076615	-1.51993235032
191	NM_001030254	5.88550536499	11.4415903774	14.301172316	9.2370152477	0.411540063636	1.2386674776	-1.2808952103	0.308788945504
192	NM_212692	19.9668350869	38.110349958	114.137149165	106.224710748	0.174937215735	0.358771040087	-2.5150908574	-1.47886465393
193	NM_001017899	23.0817859585	7.53090638796	243.797676366	297.861318518	0.0946759883136	0.0252832641225	-3.40085761343	-5.30567345928
194	NM_001005601	2.59842374419	22.0425159575	2.81632771776	5.70509715396	0.922628331854	3.86365303914	-0.116178499864	1.94996554418
195	NM_200104	67.2054449267	34.0824267917	1447.8898405	1009.67962204	0.0464161312876	0.0337556845238	-4.42922990847	-4.88872571446
196	NM_214816	2.14838999519	5.31558549045	0.132161179281	0.136274983935	16.2558325136	39.006318966	4.02288553787	5.28563595226
197	NM_001003781	20.8554115175	7.37154820305	17.7256486381	19.6131126861	1.17656690276	0.37584795035	0.234583358414	-1.41177895863
198	NM_001003780	11.8347618713	0.929580395664	20.3155520913	17.6400538773	0.582546898953	0.0526971403903	-0.779553893768	-4.24613151362
199	NM_001002499	73.0108045254	12.144178603	62.6274305762	87.6387756641	1.16579594363	0.138570838205	0.221315286923	-2.85130441609
200	NM_001003784	7.03260308932	0.828580671933	40.7349778023	37.5713817196	0.172642860479	0.0220535054611	-2.53413742108	-5.5028481957
201	NM_001114983	24.9510824106	16.8366601708	12.0665756195	9.77527679534	2.0677848627	1.72237170602	1.048086092	0.784396525175
202	NM_001044837	29.9861211964	30.8331241177	57.2396662335	42.7526045331	0.52386960249	0.721198730567	-0.932720342766	-0.471531237505
203	NM_001045419	14.7356155363	6.74034284609	61.8235789817	52.454139628	0.238349441734	0.128499731268	-2.06884984858	-2.96016275258
204	NM_001024412	1.87343144025	1.32436515629	10.7014814981	11.8692840255	0.175062811685	0.111579194958	-2.51405544799	-3.16386004737
205	NM_001020595	7.18697988244	5.80641827657	25.6668467142	22.3412878618	0.280010238985	0.259896310029	-1.83644851249	-1.94399194411
206	NM_213471	3.93129395494	1.11164329181	25.0268795925	25.4028175065	0.157082865261	0.0437606297619	-2.67040227613	-4.51422268958
207	NM_199820	51.4511620931	32.524807832	98.0250194624	88.174629235	0.524877856442	0.368868098615	-0.929946360504	-1.43882307127
208	NM_001256215	83.2539980674	42.6852258372	27.4753854001	14.1988524461	3.03013030955	3.00624476515	1.59937983756	1.58796247668
209	NM_214722	34.0058176719	20.9705182011	251.775836471	198.615821365	0.135063865336	0.105583321897	-2.88828634379	-3.2435461325
210	NM_131187	6.84783152801	5.80903850142	81.1054019588	82.3696053689	0.0844312630556	0.0705240540537	-3.5660788934	-3.82574077985
211	NM_001271913	9.12204771298	7.58653307352	4.53954260307	5.05494368475	2.00946406072	1.50081455831	1.00681077502	0.585745727571
212	NM_001020593	60.0651575567	34.4997487251	58.672647446	51.7022819217	1.02373354828	0.667277099633	0.0338402674855	-0.583642102221
213	NM_001007440	15.4976626377	15.7486741671	16.6384042157	19.8018397389	0.931439243619	0.795313686746	-0.102466427479	-0.330404096059
214	NM_001007446	19.5909129632	12.9836229012	69.5550687553	69.8389714282	0.281660464345	0.185907991422	-1.82797102282	-2.42733930775
215	NM_001076740	15.057679382	12.4186611403	18.8714014372	14.3269030795	0.797909971451	0.866807088133	-0.325702119202	-0.206217144072
216	NM_001113758	1.78247392319	3.78019655026	2.79349858876	1.96575478311	0.638079407078	1.92302548758	-0.648192120632	0.943377884137
217	NM_212699	25.2913244434	1.19192864066	54.1626674345	60.2566181968	0.466951234889	0.0197808751359	-1.09865620204	-5.65974993525
218	NM_213018	6.378516573	1.28831358278	26.2870092174	23.1564566166	0.242649002793	0.0556351778733	-2.04305716377	-4.16785880871
219	NM_001114406	32.822745002	18.3465877285	80.8504297804	73.5632047414	0.405968713972	0.249398973209	-1.30055954466	-2.00347256937
220	NM_213016	36.2503389501	12.2791586903	112.021585392	129.593744873	0.323601373996	0.0947511679853	-1.62771036149	-3.39971246247
221	NM_001328497	1.10228532683	0.259742318788	2.58964291704	3.61272769771	0.425651474795	0.0718964562296	-1.2322554658	-3.79793552768
222	NM_213014	9.99437628939	1.76630479132	147.241560137	200.985834907	0.0678774136874	0.00878820535854	-3.88092459442	-6.83021570231
223	NM_213015	285.698294639	50.4914215836	833.679708322	686.972463362	0.342695512182	0.0734984650425	-1.54500079593	-3.76614206906
224	NM_001347739	10.2619067902	3.17377448697	23.5713716472	12.4255819973	0.43535467277	0.255422602149	-1.19973688666	-1.96904190123
225	NM_001128530	8.3016884428	2.934312587	22.9962417288	35.3360174948	0.361001964612	0.0830402743442	-1.46992140645	-3.59004497977
226	NM_131341	21.6370646379	9.1773973283	0.443677976705	0.456582502738	48.7674975409	20.1001949774	5.6078480386	4.3291375909
227	NM_001353562	17.7552199681	10.0412085173	23.5507078249	17.0206467724	0.753914493786	0.589942829528	-0.407527187291	-0.761352943046
228	NM_001077786	2.20777807945	14.5667321749	1.04340043436	1.89126084675	2.11594514124	7.70212749866	1.0813022241	2.94525700527
229	NM_214712	43.7997681281	20.3194088772	105.939766296	103.511278848	0.413440294041	0.196301399261	-1.27424909369	-2.34885763833
230	NM_001077785	6.3306467241	2.48625411757	8.55116241701	9.11440962415	0.740325866283	0.272782793411	-0.433767659026	-1.87417544995
231	NM_214714	125.177034751	84.2425587868	91.6132141258	128.156547481	1.36636440437	0.657341044548	0.45034229641	-0.605286024768
232	NM_001077783	3.07493306303	2.17373004376	6.16117092376	4.19253922156	0.499082577172	0.518475780162	-1.00264955423	-0.947651497663
233	NM_214716	21.9003088756	4.99411441618	33.260590798	32.3070280571	0.658446177598	0.154582910175	-0.602862577694	-2.69354726313
234	NM_001039828	3.542202303	5.50891388542	5.27948977334	4.14490404539	0.670936483462	1.3290811621	-0.575751899745	0.410429207381
235	NM_001039461	4.26504029963	1.15963077608	6.13734009867	6.8159584159	0.694933021645	0.170134661235	-0.525054158774	-2.55525100622
236	NM_001039460	1.61931648085	1.14472634448	0.755805185318	0.908504158987	2.1425051221	1.26001222246	1.0992986534	0.333437728327
237	NM_205673	176.840978468	96.3397775133	725.393225755	511.006368422	0.243786366055	0.188529504653	-2.03631065053	-2.40713777359
238	NM_001328494	13.5388502597	10.7672364194	76.6628796158	86.6225673122	0.176602422549	0.124300592253	-2.50142296156	-3.00809492449
239	NM_001077789	0.89579661547	8.23232886408	5.59458796619	4.54121658155	0.160118425322	1.81280252026	-2.64278876211	0.858221771988
240	NM_001004667	50.6916632164	18.4954444241	339.504500527	295.018866098	0.1493107253	0.0626924124166	-2.7436102939	-3.99556534374
241	NM_001077145	6.01492427307	3.64462891256	3.72533496528	5.41162997605	1.61459958074	0.673480804987	0.691176422193	-0.570291267159
242	NM_001004665	6.02971973486	21.3126313231	233.330457825	248.523774102	0.0258419744729	0.0857569115877	-5.27413988548	-3.54360323964
243	NM_001004664	15.9390517634	4.76707253268	24.1321079328	46.422834047	0.660491483288	0.102688098013	-0.598388136137	-3.28365911802
244	NM_001017861	8.10042419896	0.954391260317	38.2748607219	42.5096802375	0.211638241033	0.0224511512433	-2.2403277625	-5.47706676483
245	NM_001122749	63.9006666074	19.5063608888	169.174970586	168.426461168	0.377719389494	0.115815298579	-1.40461325125	-3.1101022567
246	NM_001077143	15.3853307714	24.6145348952	76.4181188281	71.3009449071	0.201330927892	0.34522031829	-2.31235928284	-1.5344107166
247	NM_001122747	61.9203862826	3.6477272086	81.0533479036	64.4098248586	0.763946066191	0.0566330869026	-0.388457305821	-4.14221102075
248	NM_001077610	3.93582570589	12.9841217917	6.85615997518	6.80245898521	0.574056865671	1.90873944553	-0.800734438548	0.932620179593
249	NM_001122745	6.83549309282	1.20803578446	7.15842343454	6.98455989933	0.954888063737	0.172958039142	-0.0665964710122	-2.53150602271
250	NM_214818	9.85376277017	4.25688800237	11.2413664288	14.9912405437	0.876562723276	0.283958354878	-0.190070766799	-1.81624873423
251	NM_001122743	0.825315155877	0.583431350578	0.33363407203	0.375266702542	2.47371364338	1.55471121372	1.30667850388	0.63664662587
252	NM_199822	13.2338325576	7.79604488805	93.8861168721	51.9869805417	0.140956224397	0.149961486642	-2.82668090851	-2.73733606193
253	NM_001077611	3.0718207826	6.51458973642	60.0076159969	47.0262079528	0.0511905152632	0.138531045135	-4.28797966178	-2.85171877101
254	NM_200107	191.951021777	147.001740293	293.169685952	383.6426114	0.65474375754	0.383173651531	-0.610997695194	-1.38392973557
255	NM_001002089	18.2000469076	5.14638698794	72.8415987682	65.4905225139	0.249857872636	0.0785821641116	-2.00082041901	-3.66965429037
256	NM_001077768	3.85147072743	2.72267963603	12.382336997	9.79632690338	0.311045542401	0.277928621909	-1.68480226377	-1.84721367971
257	NM_001077764	7.76204330745	4.6640685939	6.31200032458	12.1226778603	1.22972796393	0.384739135004	0.298339202962	-1.37804750933
258	NM_001077766	2.21493921496	0.521927883521	19.1924965492	18.6901786211	0.115406518859	0.0279252485544	-3.11520337645	-5.162286068
259	NM_001007409	16.996467317	8.31816943369	91.9634245231	82.1561525198	0.184817686	0.101248283647	-2.43582527383	-3.30403064313
260	NM_001077760	56.103994364	45.8419417976	47.3195100705	50.8520189158	1.18564191135	0.901477321353	0.245668351596	-0.149636896944
261	NM_001204133	15.1747946661	6.12991872341	3.87370110492	6.72563627219	3.91738914673	0.911425845129	1.96989245026	-0.133802813518
262	NM_001077763	45.6560049132	14.829108585	23.9170123526	24.8771656457	1.90893428661	0.596093172196	0.932767440086	-0.746390246482
263	NM_001327852	7.64259384413	7.80389764732	38.3105759279	45.8721462045	0.199490445106	0.170122793308	-2.32560844683	-2.55535164649
264	NM_001327851	8.34613706633	8.04551832447	38.5757126753	43.2073117754	0.216357300682	0.186207333756	-2.20851229153	-2.42501820048
265	NM_200959	53.2004487458	28.6540441161	159.983781422	249.950396698	0.332536512595	0.114638922341	-1.58841533729	-3.12483114212
266	NM_200958	100.640696066	38.6465945717	382.77513395	275.17983673	0.262923808627	0.140441229383	-1.92728330617	-2.83196156456
267	NM_001114575	14.6852851607	6.10665527474	13.9227664499	12.0482662423	1.05476775852	0.50684929698	0.0769253775852	-0.980371244738
268	NM_200956	29.6501498986	20.96026818	123.114630529	93.0259726262	0.240833682977	0.225316302408	-2.05389091348	-2.1499763936
269	NM_200954	24.7307605379	4.89514370024	25.1471399448	53.5433765205	0.983442275829	0.0914238887861	-0.0240877203902	-3.45128500337
270	NM_200952	8.69734410446	2.63499508443	26.9625569784	33.0697726955	0.322571190538	0.0796798668286	-1.63231050055	-3.64964095359
