value1	value2	log2.Fold_change.	log2.Fold_change..normalized	z.score	p.value	q.value.Benjamini.et.al..1995.	q.value.Storey.et.al..2003.	Signature.p.value...0.001.
NM_205561	19480	18405	0.081895927698282	0.293439935956238	19.8182964241319	2.06998123311628e-87	3.38300445319236e-87	5.94708660023111e-89	TRUE
NM_131761	33563	44780	-0.415982852589002	-0.204438844331046	-19.7578173958706	6.87122856924547e-87	1.12105542228105e-86	1.97073748267542e-88	TRUE
NM_001044927	51625	52911	-0.0354978079190378	0.176046200338918	19.7552915099029	7.22374075332864e-87	1.1784245543605e-86	2.07158842785661e-88	TRUE
NM_201059	35930	47715	-0.409253937258505	-0.197709929000549	-19.7469018040936	8.5292500650655e-87	1.39122517856217e-86	2.4456771286611e-88	TRUE
NM_001003467	1151	481	1.25877903436219	1.47032304262014	19.6839514547071	2.95999053857108e-86	4.82221711017179e-86	8.47712237926433e-88	TRUE
NM_001159831	4453	3292	0.435813276021278	0.647357284279234	19.6593988901327	4.80385103785432e-86	7.82038604894632e-86	1.37476949036929e-87	TRUE
NM_001080082	2005	1140	0.814568412290178	1.02611242054813	19.5814604703127	2.22547422654049e-85	3.61412900659391e-85	6.35338749446189e-87	TRUE
NM_001034178	15613	14433	0.113376569043348	0.324920577301304	19.5388604878535	5.13150597857294e-85	8.32840676201544e-85	1.46407599933596e-86	TRUE
NM_173266	17550	16447	0.0936465760422003	0.305190584300156	19.5243099448972	6.82324706958144e-85	1.10714023532431e-84	1.94627555156207e-86	TRUE
NM_001013308	2953	1948	0.600187679051613	0.811731687309569	19.510660651153	8.91228864254058e-85	1.44558122837953e-84	2.54123128473243e-86	TRUE
NM_001045352	2740	1765	0.634507709689347	0.846051717947303	19.4722828820569	1.8867276034277e-84	3.05731833711607e-84	5.37455305391227e-86	TRUE
NM_001167826	1034	407	1.34513548604869	1.55667949430664	19.4590776382867	2.44139062750973e-84	3.95467375543001e-84	6.95204148401579e-86	TRUE
NM_001002156	3643	2569	0.503920104841965	0.715464113099921	19.4218604785867	5.04295018821547e-84	8.15889954124417e-84	1.43427780854907e-85	TRUE
NM_212869	24919	24223	0.0408686213672436	0.2524126296252	19.4188397418661	5.34846584123744e-84	8.65109167198217e-84	1.5208017628019e-85	TRUE
NM_200420	2238	1342	0.73782536477621	0.949369373034166	19.3969727859	8.18515699795761e-84	1.32346030452508e-83	2.32655119195946e-85	TRUE
NM_199793	24265	33043	-0.445467816020914	-0.233923807762958	-19.3204107000621	3.61760864739633e-83	5.84012885364247e-83	1.02665404464206e-84	TRUE
NM_199771	102586	128702	-0.32720061434739	-0.115656606089434	-19.2472232861848	1.48934429569196e-82	2.39969880847858e-82	4.21850364844377e-84	TRUE
NM_001003840	48026	49160	-0.0336692616319354	0.177874746626021	19.2458592052926	1.52907088881332e-82	2.46341086370046e-82	4.33050501147056e-84	TRUE
NM_131094	5113	3948	0.373048036230546	0.584592044488503	19.2315808266948	2.01394649723761e-82	3.24339622818512e-82	5.7016650479659e-84	TRUE
NM_200948	13922	12743	0.127661518358698	0.339205526616654	19.2138998271605	2.83173153671765e-82	4.55876346489782e-82	8.01398918944178e-84	TRUE
NM_001025541	1038	419	1.30878429465853	1.52032830291649	19.1617225075961	7.72731652384826e-82	1.24326005854783e-81	2.18556473604852e-83	TRUE
NM_200848	4476	3357	0.415037499278844	0.6265815075368	19.1463524520449	1.03808047151271e-81	1.66958046688917e-81	2.93500637082359e-83	TRUE
NM_001005777	1671	893	0.903979652939965	1.11552366119792	19.1351005835732	1.28830439076173e-81	2.07177466693548e-81	3.64203580896961e-83	TRUE
NM_131337	103331	129527	-0.325979722694225	-0.114435714436269	-19.1090695479461	2.12218998465639e-81	3.41031589110728e-81	5.9950982090552e-83	TRUE
NM_131820	98574	123784	-0.328545772704651	-0.117001764446694	-19.090758210724	3.01363520340633e-81	4.84110243068545e-81	8.51032145958533e-83	TRUE
NM_200560	4883	3744	0.383187343054059	0.594731351312015	19.0864459594515	3.272933217696e-81	5.2551100383687e-81	9.23811804694228e-83	TRUE
NM_212938	8436	7202	0.228161495603413	0.439705503861369	19.052943203808	6.21099579147736e-81	9.96295949542206e-81	1.75141900442839e-82	TRUE
NM_201580	41886	42554	-0.02282663174425	0.188717376513706	19.0330163558331	9.08685187974417e-81	1.4570823727438e-80	2.56144949682243e-82	TRUE
NM_200001	25006	24413	0.0346247080591997	0.246168716317156	18.9920537786737	1.98414602520472e-80	3.17968150973045e-80	5.58965900316105e-82	TRUE
NM_001003413	2288	1407	0.701464723541857	0.913008731799813	18.9805207052066	2.47134607320023e-80	3.95949075723046e-80	6.96050943824319e-82	TRUE
NM_213554	13077	11913	0.134494842829529	0.346038851087485	18.9742868756345	2.78261618698175e-80	4.45712565202763e-80	7.83531698153891e-82	TRUE
NM_200779	11858	10669	0.15243574242125	0.363979750679207	18.9460134405168	4.76331166904865e-80	7.62244026704322e-80	1.33997199827562e-81	TRUE
NM_001128258	8752	7533	0.216388208799902	0.427932217057858	18.9254814221311	7.03438736974112e-80	1.12526603899764e-79	1.97813945408882e-81	TRUE
NM_199596	3068	2093	0.551726171247225	0.763270179505181	18.8573636797108	2.55653388538144e-79	4.08568136732692e-79	7.18234375645448e-81	TRUE
NM_201495	22610	30839	-0.447794992410218	-0.236250984152262	-18.8429358869459	3.35811427955364e-79	5.3647874254288e-79	9.43092326725998e-81	TRUE
NM_212972	15827	14796	0.0971806136851381	0.308724621943094	18.7442736446373	2.15595581470665e-78	3.43891948752898e-78	6.04538134268733e-80	TRUE
NM_212664	12200	11050	0.142834778171453	0.354378786429409	18.7415497477372	2.26921153872458e-78	3.61913900491198e-78	6.36219472314775e-80	TRUE
NM_200782	1036	431	1.26526422859746	1.47680823685541	18.7360352405859	2.51698125001538e-78	4.01286623838412e-78	7.05433982278504e-80	TRUE
NM_001030128	5384	4255	0.339519278036992	0.551063286294948	18.7112080497192	4.01177472654427e-78	6.39298803082006e-78	1.12384284382631e-79	TRUE
NM_201324	23659	32110	-0.44063356879637	-0.229089560538414	-18.6676895401978	9.06921794580274e-78	1.44402451947359e-77	2.53849469871751e-79	TRUE
NM_212753	4963	3858	0.363359311248017	0.574903319505973	18.6646629594205	9.59787722126545e-78	1.52801683849283e-77	2.68614735536428e-79	TRUE
NM_001002064	25299	24804	0.0285075656760512	0.240051573934007	18.6480728797291	1.30911547061591e-77	2.08341413354842e-77	3.66249718195491e-79	TRUE
NM_001007310	1096	477	1.20018662695502	1.41173063521297	18.6306698343529	1.81241805135418e-77	2.88302926239235e-77	5.06816497928884e-79	TRUE
NM_001044908	19446	18615	0.0630078103001228	0.274551818558079	18.5871870705608	4.08022809242795e-77	6.48813597836185e-77	1.14056919141747e-78	TRUE
NM_001197257	29880	29722	0.00764894971361763	0.219192957971574	18.5724841011943	5.36619164371618e-77	8.52995157840565e-77	1.49950617666751e-78	TRUE
NM_200928	18307	17427	0.0710711578608407	0.282615166118797	18.5383064255582	1.01363718272208e-76	1.61010002831814e-76	2.83044389563447e-78	TRUE
NM_200644	28969	38699	-0.417786402819326	-0.20624239456137	-18.5233419831454	1.33863627679225e-76	2.12608811135629e-76	3.73751506771626e-78	TRUE
NM_213331	37106	48775	-0.394489384900327	-0.182945376642371	-18.5214757057358	1.38585811290131e-76	2.20056471339882e-76	3.86843975556877e-78	TRUE
NM_001145604	51010	52666	-0.0460917897556019	0.165452218502354	18.4894407938571	2.51145279668866e-76	3.98596870061569e-76	7.00705582163899e-78	TRUE
NM_213060	63745	66649	-0.0642710443331076	0.147272963924849	18.4566767544281	4.60838182878883e-76	7.31143292641631e-76	1.28529907030266e-77	TRUE
NM_201297	27297	36585	-0.42250985433822	-0.210965846080263	-18.4076147133857	1.14140128239145e-75	1.80938660079006e-75	3.18077583316277e-77	TRUE
NM_001080173	1909	1121	0.768030824598512	0.979574832856468	18.3880541817888	1.63752364957777e-75	2.59493186382598e-75	4.56170978471801e-77	TRUE
NM_199907	15930	14970	0.0896720454668927	0.301216053724849	18.3716977002676	2.2137766588256e-75	3.50685332170309e-75	6.16480429956162e-77	TRUE
NM_001202432	4945	3872	0.352891568371879	0.564435576629835	18.324768714375	5.25041248228226e-75	8.30734695360157e-75	1.46037383145075e-76	TRUE
NM_001005590	35235	35582	-0.0141383900972976	0.197405618160659	18.2324920090955	2.8503218180625e-74	4.5034545147192e-74	7.91675990079282e-76	TRUE
NM_200562	6986	5864	0.252581539261053	0.464125547519009	18.2239373071463	3.33287527607742e-74	5.2646340710596e-74	9.25486063418386e-76	TRUE
NM_001037689	923	372	1.31102802653774	1.5225720347957	18.0887369885877	3.90944269372542e-73	6.16153637814342e-73	1.08315525262507e-74	TRUE
NM_001159825	15794	14879	0.0860990275999072	0.297643035857863	18.0873042390285	4.0123983978099e-73	6.32305501585477e-73	1.11154910605658e-74	TRUE
NM_001109836	2718	1835	0.566765393036816	0.778309401294772	18.0517719040832	7.63999236246639e-73	1.20283492110795e-72	2.11450015528678e-74	TRUE
NM_001077777	3773	2793	0.433896526530159	0.645440534788115	18.0485804083213	8.09445619967714e-73	1.27423515372496e-72	2.24001679959664e-74	TRUE
NM_001089334	19372	18648	0.0549519984727578	0.266496006730714	18.0326011853043	1.08085167075001e-72	1.70068259823208e-72	2.98968175511802e-74	TRUE
NM_001076567	9838	8749	0.169246926971919	0.380790935229875	18.0014467699579	1.89795660299231e-72	2.98425909294234e-72	5.2461199826408e-74	TRUE
NM_200739	14356	13402	0.0992055160331642	0.31074952429112	17.9626812762285	3.81905908951173e-72	5.99996648015761e-72	1.05475238799374e-73	TRUE
NM_205645	986	421	1.22776741331152	1.43931142156947	17.9303525324349	6.83449652084887e-72	1.0728560778114e-71	1.88600638651476e-73	TRUE
NM_001025527	1101	505	1.12445917592521	1.33600318418317	17.9048872775591	1.08013603574863e-71	1.69456492262538e-71	2.97892730677823e-73	TRUE
NM_200943	3780	2823	0.421157105658743	0.632701113916699	17.7478876037571	1.78959894354092e-70	2.79937967576965e-70	4.92111482236419e-72	TRUE
NM_001326452	1379	724	0.929560854430775	1.14110486268873	17.7029640454974	3.9780799301201e-70	6.22052451836344e-70	1.09352495751695e-71	TRUE
NM_001020700	18208	25017	-0.458336331358074	-0.246792323100118	-17.6959859805284	4.50279869074924e-70	7.03855480700753e-70	1.23732899429815e-71	TRUE
NM_201288	23766	31986	-0.428541480845215	-0.216997472587259	-17.6851924620718	5.45345376041035e-70	8.52257712305673e-70	1.49820979869354e-71	TRUE
NM_199686	53572	68637	-0.357507339502977	-0.145963331245021	-17.6434282769736	1.14310582968606e-69	1.78538423972253e-69	3.13858135134826e-71	TRUE
NM_213326	2961	2083	0.507421651136907	0.718965659394863	17.5847639454182	3.22320932772442e-69	5.02600856637457e-69	8.83537358915602e-71	TRUE
NM_001002478	14918	14062	0.0852523322799428	0.296796340537899	17.531077737733	8.29816060555161e-69	1.29213662227771e-68	2.27148633657997e-70	TRUE
NM_212623	3708	2775	0.4181534725007	0.629697480758656	17.5037042073536	1.34247408518399e-68	2.08895349959765e-68	3.67223500230393e-70	TRUE
NM_201034	33552	44067	-0.393299917396472	-0.181755909138516	-17.4938530843991	1.59592930999829e-68	2.48305254639603e-68	4.36503372391568e-70	TRUE
NM_001002159	3929	2983	0.397398190123473	0.608942198381429	17.4866846304774	1.80984572980119e-68	2.8152218841893e-68	4.94896432321887e-70	TRUE
NM_001200039	12839	11908	0.108601711969174	0.32014572022713	17.4722306240354	2.33196530392271e-68	3.62611372480017e-68	6.37445579574204e-70	TRUE
NM_212586	87062	92861	-0.093029654767264	0.118514353490692	17.445612148836	3.71714554618929e-68	5.77866840789427e-68	1.01584972562886e-69	TRUE
NM_001328140	1007	455	1.14612523292073	1.35766924117868	17.3359856253453	2.51714794485086e-67	3.90633278971975e-67	6.86706142756141e-69	TRUE
NM_001031844	1413	768	0.879583249612784	1.09112725787074	17.2840702987739	6.2013170966311e-67	9.6159299243395e-67	1.69041361881261e-68	TRUE
NM_001102672	15682	14907	0.0731196172211135	0.28466362547907	17.2759326768297	7.14096304991327e-67	1.10716847287289e-66	1.94632519120905e-68	TRUE
NM_001003835	24257	24027	0.0137446097749887	0.225288618032945	17.1808824914657	3.69250984267581e-66	5.71575013783387e-66	1.00478913123819e-67	TRUE
NM_001007338	2624	1808	0.537373042202896	0.748917050460852	17.1541971853801	5.8472501319975e-66	9.04380104965191e-66	1.58983734079296e-67	TRUE
NM_001145567	1337	713	0.907025483649464	1.11856949190742	17.1539010498285	5.87713007064979e-66	9.08896293728515e-66	1.59777648661736e-67	TRUE
NM_200685	33828	34363	-0.0226381101320747	0.188905898125881	17.1206867115268	1.04040753428102e-65	1.60768366266938e-65	2.8261960928397e-67	TRUE
NM_001003433	2745	1919	0.51645143769718	0.727995445955136	17.1170629231029	1.10722616784264e-65	1.71073680959975e-65	3.00735635960876e-67	TRUE
NM_131833	33476	43831	-0.388824441593094	-0.177280433335138	-17.0305364075535	4.87552577739585e-65	7.52517004523165e-65	1.32287256962452e-66	TRUE
NM_213453	7931	6952	0.19007470106372	0.401618709321676	16.9853960334897	1.053401916938e-64	1.6247550472153e-64	2.85620639985677e-66	TRUE
NM_200245	17425	23867	-0.453858579906049	-0.242314571648093	-16.983993539299	1.07888467025786e-64	1.66386717711322e-64	2.92496280465634e-66	TRUE
NM_001145589	5112	4159	0.29765115130064	0.509195159558596	16.9698575523249	1.37264614797744e-64	2.1161760170966e-64	3.72009029521961e-66	TRUE
NM_200480	2783	1965	0.502111596185639	0.713655604443595	16.9376800916642	2.37299903914923e-64	3.65417771780428e-64	6.42379034408598e-66	TRUE
NM_001316340	2111	1370	0.623750685499267	0.835294693757224	16.9058680195865	4.07283090188795e-64	6.26668785157411e-64	1.10164015051057e-65	TRUE
NM_001013344	18404	17856	0.0436104292740573	0.255154437532014	16.8613436667722	8.65977624843851e-64	1.3312150572309e-63	2.34018350800959e-65	TRUE
NM_001328116	23484	31408	-0.419453916118211	-0.207909907860255	-16.8172079837678	1.82561982794183e-63	2.80318813180812e-63	4.92780982326866e-65	TRUE
NM_001077630	2556	1771	0.529323624195081	0.740867632453037	16.771871639713	3.91965349780776e-63	6.01367794229376e-63	1.05716276769817e-64	TRUE
NM_001024441	12112	11278	0.102925862372361	0.314469870630317	16.6858516142203	1.66120157867261e-62	2.54604451757077e-62	4.47576922925677e-64	TRUE
NM_001034176	21853	29334	-0.424742463352032	-0.213198455094076	-16.6505310450553	2.99928894435809e-62	4.59265044868225e-62	8.07356015069087e-64	TRUE
NM_001045127	9692	8787	0.141423710850823	0.352967719108779	16.6419011854839	3.46441747328139e-62	5.30366054547744e-62	9.32346646260529e-64	TRUE
NM_201499	30985	40634	-0.391117421760763	-0.179573413502807	-16.6030456311395	6.62427433057965e-62	1.01294583087783e-61	1.7806883381099e-63	TRUE
NM_001128354	2724	1937	0.491902749408819	0.703446757666775	16.5467105229069	1.69092854267364e-61	2.58389515492205e-61	4.54230801787396e-63	TRUE
NM_200572	10924	10070	0.117437535871138	0.328981544129095	16.5359920861039	2.02024454586715e-61	3.08606104615762e-61	5.42508073785726e-63	TRUE
NM_001082855	9885	9007	0.134194304513846	0.345738312771802	16.4831953164287	4.84548180256461e-61	7.39419083435582e-61	1.29984733508268e-62	TRUE
NM_131230	44114	56684	-0.361704986478763	-0.150160978220807	-16.4823423596339	4.914338456039e-61	7.49840901987486e-61	1.31816816744268e-62	TRUE
NM_001002163	24308	24253	0.00326798299777664	0.214811991255733	16.4289351684031	1.18725448829194e-60	1.80926582638944e-60	3.1805635201642e-62	TRUE
NM_182866	125977	155174	-0.300726488084365	-0.0891824798264088	-16.3725314231987	3.00452734088396e-60	4.57288102463693e-60	8.03880687783505e-62	TRUE
NM_001089409	23726	23642	0.00511680925811753	0.216660817516074	16.3654924820297	3.37288223576532e-60	5.13293098306667e-60	9.02333576312651e-62	TRUE
NM_199659	30629	40120	-0.389423340501692	-0.177879332243735	-16.3468423468731	4.58112341993948e-60	6.97007202345584e-60	1.22529019712712e-61	TRUE
NM_001128240	741	295	1.32875858805663	1.54030259631459	16.3459512250816	4.64859489539362e-60	7.07192256016022e-60	1.24319481328834e-61	TRUE
NM_001045311	15119	14481	0.0622014874485526	0.273745495706509	16.3432493260489	4.85928133679333e-60	7.39159847038822e-60	1.29939161552251e-61	TRUE
NM_214700	4163	3301	0.334720419917682	0.546264428175638	16.3235203868751	6.71490653213388e-60	1.02119191242587e-59	1.79518437610137e-61	TRUE
NM_205716	54408	69118	-0.34524267533676	-0.133698667078804	-16.2519897453145	2.16231103783974e-59	3.28391920838302e-59	5.77290162949299e-61	TRUE
NM_001020697	5732	4838	0.244627840282222	0.456171848540178	16.2469279472438	2.34840939012677e-59	3.56614271045632e-59	6.26903092245523e-61	TRUE
NM_001044950	14330	19800	-0.466461820704826	-0.25491781244687	-16.2383338535339	2.70162678873068e-59	4.10111675988512e-59	7.20947810331163e-61	TRUE
NM_001126406	10076	9241	0.124802143052184	0.33634615131014	16.2159794246435	3.88829302030076e-59	5.90115524412959e-59	1.03738205975844e-60	TRUE
NM_001039927	2512	1774	0.501830454590563	0.713374462848519	16.0863275447593	3.18158537233626e-58	4.81656173474418e-58	8.46718062249451e-60	TRUE
NM_001080163	14929	14327	0.059380983310021	0.270924991567977	16.0807529412653	3.48122049954312e-58	5.26898090795635e-58	9.26250207120227e-60	TRUE
NM_001033106	50406	64174	-0.348393437073572	-0.136849428815616	-16.020056762712	9.25657386442062e-58	1.39975413187038e-57	2.46067043553818e-59	TRUE
NM_001309458	1142	603	0.921332743462759	1.13287675172072	16.0167000201702	9.76995160482771e-58	1.47721845256872e-57	2.59684732504431e-59	TRUE
NM_001003460	1794	1144	0.649092838140872	0.860636846398828	15.987379582565	1.56475847641044e-57	2.36511428341653e-57	4.15770645813036e-59	TRUE
NM_001020640	13984	13350	0.0669373480383211	0.278481356296277	15.9765858095553	1.86061589846679e-57	2.81166286161882e-57	4.94270780900742e-59	TRUE
NM_213502	23309	23286	0.00142427250286126	0.212968280760817	15.9547726075517	2.63933208597152e-57	3.98571080810401e-57	7.00660246453535e-59	TRUE
NM_001017557	10217	9428	0.115947978711358	0.327491986969314	15.9236108242576	4.34558102145197e-57	6.5616111443317e-57	1.15348561470437e-58	TRUE
NM_001113617	3870	3056	0.340689022996022	0.552233031253978	15.8941044749389	6.96161940326041e-57	1.05069468254e-56	1.84704819456306e-58	TRUE
NM_001045149	18188	17820	0.0294895723352564	0.241033580593213	15.8732377117677	9.71000147051705e-57	1.46434059443574e-56	2.57420894587515e-58	TRUE
NM_001002747	1816	1170	0.634255672820148	0.845799681078104	15.848501603766	1.43972904795155e-56	2.16974852797033e-56	3.81426704430938e-58	TRUE
NM_001302766	1184	643	0.880778438301002	1.09232244655896	15.8356575191554	1.76603402141784e-56	2.66090695272638e-56	4.67768940359743e-58	TRUE
NM_199819	13759	18985	-0.464484379750344	-0.252940371492388	-15.7826582342966	4.09569559616888e-56	6.16616899563012e-56	1.08396963456753e-57	TRUE
NM_001030123	68919	73438	-0.0916250006189046	0.119919007639052	15.7011173630518	1.48601436264413e-55	2.23622219954358e-55	3.93112313686002e-57	TRUE
NM_001020813	6947	6120	0.182858444413087	0.394402452671043	15.6306857330442	4.49934820361706e-55	6.7601593059296e-55	1.1883890009599e-56	TRUE
NM_001257192	1014	517	0.971821466688407	1.18336547494636	15.6277126495589	4.71424207865284e-55	7.08143855099325e-55	1.2448676583098e-56	TRUE
NM_001328210	27272	27648	-0.0197546180235211	0.191789390234435	15.598963139086	7.39859794306315e-55	1.11099602981744e-54	1.95305377017829e-56	TRUE
NM_001002572	34541	35562	-0.0420266122571693	0.169517396000787	15.5768444656164	1.04591980485897e-54	1.57005542649356e-54	2.76004827002486e-56	TRUE
NM_200398	590	213	1.46986152402337	1.68140553228132	15.5372565749171	1.94117138106763e-54	2.91132104927866e-54	5.11789997343861e-56	TRUE
NM_001204179	13094	18093	-0.466525756992665	-0.254981748734709	-15.5262490258586	2.30472435031228e-54	3.45579260881093e-54	6.07504311667206e-56	TRUE
NM_001114693	468	137	1.77233263662288	1.98387664488083	15.4935205281302	3.83691742793393e-54	5.74934866838305e-54	1.01069551929003e-55	TRUE
NM_131275	12907	12303	0.0691435615972669	0.280687569855223	15.4646711860897	6.00792566536961e-54	8.99841176932995e-54	1.581858220915e-55	TRUE
NM_001326522	1336	782	0.772679495166699	0.984223503424655	15.4433596261018	8.36282622486003e-54	1.25226711602131e-53	2.20139851680442e-55	TRUE
NM_001030082	2798	2079	0.428506204306384	0.64005021256434	15.427160136442	1.07497301197711e-53	1.60842460525965e-53	2.82749861839386e-55	TRUE
NM_001326715	716	303	1.2406417937913	1.45218580204926	15.381730298708	2.17068284876048e-53	3.24387855442563e-53	5.70251294395941e-55	TRUE
NM_001045377	6400	5599	0.192902725061733	0.40444673331969	15.3579961864075	3.1310338335971e-53	4.67589194965955e-53	8.21989292142608e-55	TRUE
NM_001111195	18143	17880	0.0210662930647167	0.232610301322673	15.3219102308998	5.4589308344914e-53	8.14873265859582e-53	1.43249054127229e-54	TRUE
NM_201489	27038	35403	-0.388883177959052	-0.177339169701096	-15.3104661805026	6.50956823359003e-53	9.71162710215185e-53	1.7072365172664e-54	TRUE
NM_001005601	3745	2984	0.327718183090877	0.539262191348833	15.3024202075506	7.36655103530601e-53	1.09877049620771e-52	1.9315621321633e-54	TRUE
NM_212946	12976	17896	-0.463791436841845	-0.252247428583889	-15.2831364687965	9.90561705828675e-53	1.47649972314278e-52	2.59558384868849e-54	TRUE
NM_199583	48141	50601	-0.0718997861585393	0.139644222099417	15.2280174199784	2.30475047621237e-52	3.43079231516442e-52	6.03109433877237e-54	TRUE
NM_131024	16492	16138	0.0313045714198967	0.242848579677853	15.224012736976	2.45029536722152e-52	3.64704016204594e-52	6.41124301735432e-54	TRUE
NM_001080704	4226	3456	0.290189549771473	0.501733558029429	15.2228866174417	2.49284679122703e-52	3.70996055388897e-52	6.52185269120736e-54	TRUE
NM_001177453	33938	43838	-0.369280432481524	-0.157736424223568	-15.2056622107162	3.2433434999999e-52	4.82365620882043e-52	8.47965221462463e-54	TRUE
NM_212959	3215	2486	0.370992441162825	0.582536449420781	15.2016423917565	3.44864993227616e-52	5.12842663648284e-52	9.01541743503025e-54	TRUE
NM_213231	26536	34754	-0.38922811665679	-0.177684108398834	-15.1980568075287	3.6426705064006e-52	5.41634806173851e-52	9.52156328075672e-54	TRUE
NR_104060	2999	2283	0.393550662644039	0.605094670901995	15.1911466340842	4.0477668050117e-52	6.0173525452662e-52	1.05780873735032e-53	TRUE
NM_001102475	1515	944	0.682459028998473	0.894003037256429	15.1733021628218	5.31349313037696e-52	7.89632620332227e-52	1.38811924147832e-53	TRUE
NM_199942	1037	551	0.912291670242068	1.12383567850002	15.164560922078	6.07034898930979e-52	9.01807102049648e-52	1.58531418057455e-53	TRUE
NM_213013	71099	88807	-0.320844129421104	-0.109300121163148	-15.124663703435	1.11368111094402e-51	1.65374152735978e-51	2.90716261645069e-53	TRUE
NM_001100086	22790	22912	-0.00770247311159622	0.20384153514636	15.1239434734674	1.12593188442197e-51	1.67174720753513e-51	2.93881535022049e-53	TRUE
NM_214770	12447	11881	0.0671417930389548	0.278685801296911	15.0835014616906	2.07942330897594e-51	3.08368893593167e-51	5.42091073301859e-53	TRUE
NM_212890	963	497	0.954289946281172	1.16583395453913	15.0496614007573	3.47005797929703e-51	5.14250962773638e-51	9.04017435442954e-53	TRUE
NM_205626	7708	6968	0.145611947696857	0.357155955954813	15.0062631349604	6.68069225986972e-51	9.89397409762674e-51	1.73929185116813e-52	TRUE
NM_001110200	2844	2151	0.402913940196354	0.614457948454311	14.9979234053486	7.57524796930746e-51	1.12163057303617e-50	1.97174855771129e-52	TRUE
NM_001014294	1495	936	0.675565049502062	0.887109057760018	14.9744615177358	1.07837716103507e-50	1.59599341776153e-50	2.80564545514269e-52	TRUE
NM_199865	6257	5497	0.186826624661576	0.398370632919532	14.9730666658263	1.10123888582621e-50	1.62964805865728e-50	2.86480797374885e-52	TRUE
NM_001135104	3624	2894	0.32451803351451	0.536062041772466	14.972147708656	1.11656368528633e-50	1.65214309732008e-50	2.90435268758361e-52	TRUE
NR_023333	794	371	1.09771982052215	1.30926382878011	14.9699364536457	1.15431493163699e-50	1.70781316165305e-50	3.00221678980677e-52	TRUE
NM_200693	758	345	1.13560148650556	1.34714549476352	14.9513609172838	1.52598466031914e-50	2.25719972905426e-50	3.96800017512143e-52	TRUE
NM_199916	12004	11440	0.069428171932536	0.280972180190492	14.9282434127748	2.15878299979258e-50	3.1910989793259e-50	5.60973012082556e-52	TRUE
NM_001083850	3483	2763	0.33409491077423	0.545638919032186	14.9154423077031	2.61538431961022e-50	3.86518838026504e-50	6.79473241661032e-52	TRUE
NM_001083001	1737	1149	0.596218956064279	0.807762964322235	14.9007836941421	3.25736286282982e-50	4.81234911718436e-50	8.45977513373783e-52	TRUE
NM_001045295	13473	18444	-0.453080442911199	-0.241536434653243	-14.8841716117586	4.17627050492058e-50	6.16719189679414e-50	1.08414945347968e-51	TRUE
NM_205571	14213	19374	-0.44691074411797	-0.235366735860014	-14.8810813059982	4.37373048146532e-50	6.45807130135868e-50	1.13528403024728e-51	TRUE
NM_001103164	810	386	1.06932106050391	1.28086506876186	14.8650257633318	5.55935006495397e-50	8.20507966041062e-50	1.442395952397e-51	TRUE
NM_213073	16070	21697	-0.433125648941235	-0.221581640683279	-14.8611789132275	5.88798515591582e-50	8.68819378697235e-50	1.52732405663719e-51	TRUE
NM_131400	7412	6683	0.149367007178105	0.360911015436061	14.8603387957945	5.9622902344001e-50	8.79589303912715e-50	1.54625683630706e-51	TRUE
NM_001256029	23037	30346	-0.39755350929066	-0.186009501032704	-14.8453945341476	7.45151250285056e-50	1.09892322432983e-49	1.93183061758243e-51	TRUE
NM_001128754	628	255	1.30026731203277	1.51181132029072	14.842824919011	7.74255898638384e-50	1.14159360388837e-49	2.00684217787166e-51	TRUE
NM_001044886	1315	790	0.735138241115198	0.946682249373154	14.8332799015695	8.926275985309e-50	1.31554452607677e-49	2.31263580385057e-51	TRUE
NM_200669	6131	5387	0.186640339469673	0.398184347727629	14.8150829620144	1.17044675439651e-49	1.72480092233624e-49	3.03208009188773e-51	TRUE
NM_001122698	13839	13417	0.0446775728214632	0.256221581079419	14.6796390154567	8.70526534826061e-49	1.27845720291073e-48	2.24743886849593e-50	TRUE
NM_001003434	1148	658	0.802963152940446	1.0145071611984	14.6788364595191	8.80890499642904e-49	1.29353548847936e-48	2.27394544609593e-50	TRUE
NM_001005401	35884	46050	-0.359860439456417	-0.148316431198461	-14.677883821721	8.93352106906774e-49	1.31169038324718e-48	2.30586048874401e-50	TRUE
NM_200728	15475	15168	0.0289085400907307	0.240452548348687	14.6076638655977	2.50977292085992e-48	3.68221353385666e-48	6.47307535930797e-50	TRUE
NM_199632	20599	27272	-0.404846202621757	-0.193302194363801	-14.6065988911921	2.54930491651985e-48	3.73980202737626e-48	6.5743119266482e-50	TRUE
NM_213161	6043	5323	0.183025375774186	0.394569384032142	14.5839743058159	3.55220648124018e-48	5.21047510440261e-48	9.15965293660481e-50	TRUE
NM_213403	34624	44482	-0.361449251707038	-0.149905243449082	-14.5762936185692	3.97520512759623e-48	5.82774061630476e-48	1.0244762786565e-49	TRUE
NM_001018166	59492	63399	-0.09176440516773	0.119779603090226	14.5708270134137	4.30645863348624e-48	6.31267273233537e-48	1.1097239728044e-49	TRUE
NM_213484	17028	22812	-0.421883942588	-0.210339934330044	-14.4934009401088	1.33372258713246e-47	1.95205298427958e-47	3.43157341539868e-49	TRUE
NM_001044954	3959	3260	0.280264102911657	0.491808111169613	14.467525235804	1.94339499158783e-47	2.84281922638448e-47	4.99747853188805e-49	TRUE
