value1	value2	log2.Fold_change.	log2.Fold_change..normalized	z.score	p.value	q.value.Benjamini.et.al..1995.	q.value.Storey.et.al..2003.	Signature.p.value...0.001.
NM_001004630	476	2634	-2.46822186694857	-2.25667785869062	-37.0612543609288	1.18311447687463e-300	2.61275189750021e-300	4.59303616484728e-302	TRUE
NM_001017627	7860	15023	-0.934571721284161	-0.723027713026205	-36.9918562129947	1.54807337441771e-299	3.41815010614651e-299	6.00887021436226e-301	TRUE
NM_001013496	494	2670	-2.43425679499024	-2.22271278673228	-36.9690082330952	3.60584552343322e-299	7.95908448263259e-299	1.39915171060758e-300	TRUE
NM_001098481	9973	18114	-0.861005707403887	-0.649461699145931	-36.9549830698677	6.05771824581112e-299	1.33688265500846e-298	2.35014675082076e-300	TRUE
NM_001077323	22137	35038	-0.662460705240624	-0.450916696982668	-36.9349294098601	1.27146745067414e-298	2.80462113252437e-298	4.93032893888782e-300	TRUE
NM_001005982	1050	3881	-1.88603910523196	-1.67449509697401	-36.9243656417548	1.87868783351608e-298	4.14335215999566e-298	7.28372499997644e-300	TRUE
NM_001017864	3834	8800	-1.19865318674387	-0.987109178485914	-36.9231962518403	1.96164516955494e-298	4.32559603603645e-298	7.6040970621987e-300	TRUE
NM_001002182	217	1943	-3.16251895314087	-2.95097494488291	-36.9056590907587	3.74953615017068e-298	8.26668412570237e-298	1.45322558904454e-299	TRUE
NM_001033742	1889	5480	-1.53655319145952	-1.32500918320156	-36.8866623488597	7.56137534868555e-298	1.66652263420279e-297	2.92963091357944e-299	TRUE
NM_200600	5090	10791	-1.08409100389348	-0.872546995635522	-36.8668466448622	1.57104879505307e-297	3.46143963193182e-297	6.08497019066741e-299	TRUE
NM_001008594	230	1977	-3.10360710478483	-2.89206309652688	-36.8583364100839	2.15046318164169e-297	4.73726250868411e-297	8.32777809694788e-299	TRUE
NM_199561	4473	9817	-1.13403945699479	-0.922495448736837	-36.8561548512268	2.33065327894087e-297	5.13335706531031e-297	9.0240847860843e-299	TRUE
NM_200851	736	3210	-2.12479562595265	-1.9132516176947	-36.8140128259595	1.10187242724128e-296	2.42611778951031e-296	4.26494638012192e-298	TRUE
NM_001080081	371	2352	-2.66439696821556	-2.4528529599576	-36.7933191494284	2.36121317315735e-296	5.19723763216469e-296	9.13638238084401e-298	TRUE
NM_001197202	2995	7396	-1.30418922172805	-1.09264521347009	-36.7897385575927	2.69394905978068e-296	5.92766448250308e-296	1.04204219953935e-297	TRUE
NM_199723	43506	63203	-0.538778659478147	-0.327234651220191	-36.7820965936109	3.56916709500152e-296	7.85087421951084e-296	1.38012909876291e-297	TRUE
NM_001082810	202	1890	-3.22595903635664	-3.01441502809868	-36.7748248075317	4.6644726675457e-296	1.02567706244698e-295	1.80306895797516e-297	TRUE
NM_212673	829	3407	-2.0390579406006	-1.82751393234264	-36.7695140736753	5.67123100570673e-296	1.24684917435311e-295	2.1918741520743e-297	TRUE
NM_001089562	1094	3952	-1.85297020879212	-1.64142620053416	-36.7346515502527	2.04426568063853e-295	4.492943367223e-295	7.89828203436001e-297	TRUE
NM_001199372	106	1589	-3.90598295478532	-3.69443894652736	-36.7324555964655	2.21613241916424e-295	4.86987532096745e-295	8.56090220005245e-297	TRUE
NM_001002194	347	2285	-2.71918659736717	-2.50764258910922	-36.725198486601	2.89361316237176e-295	6.35756995233834e-295	1.11761659189969e-296	TRUE
NM_001243151	22	1337	-5.92535213145606	-5.7138081231981	-36.7246715022118	2.95020230559634e-295	6.48083592514122e-295	1.13928589282032e-296	TRUE
NM_001017841	64	1448	-4.49984588708321	-4.28830187882525	-36.7211595770744	3.35662957595067e-295	7.37122699510692e-295	1.29581045181585e-296	TRUE
NM_001111173	1061	3883	-1.87174705099371	-1.66020304273576	-36.7094467578402	5.16185299744384e-295	1.13336706556832e-294	1.99238049551611e-296	TRUE
NM_001245995	3005	7396	-1.29938023380565	-1.08783622554769	-36.6583550015944	3.3680911070899e-294	7.39274961276766e-294	1.29959397834864e-295	TRUE
NM_173267	3119	7587	-1.28244598501024	-1.07090197675229	-36.658135595167	3.39531037404448e-294	7.45126947164996e-294	1.30988136263742e-295	TRUE
NM_001076743	1226	4207	-1.77883283907801	-1.56728883082005	-36.6573452185963	3.49519834767427e-294	7.66922095544565e-294	1.34819571801932e-295	TRUE
NM_001045193	1838	5358	-1.54355781455334	-1.33201380629539	-36.6220819199379	1.27354353558224e-293	2.79351188800349e-293	4.91079965947276e-295	TRUE
NM_001013564	792	3314	-2.06500126714184	-1.85345725888389	-36.6140232880062	1.71106221194002e-293	3.75197451202742e-293	6.59571030828263e-295	TRUE
NM_200703	26737	41125	-0.621178080579215	-0.409634072321259	-36.6128409733039	1.78681587879031e-293	3.91744200383612e-293	6.88659065352745e-295	TRUE
NM_212850	191	1846	-3.27275800961003	-3.06121400135207	-36.6103770214196	1.955628528754e-293	4.28684559635273e-293	7.53597648364652e-295	TRUE
NM_001076712	10131	18274	-0.851015875197481	-0.639471866939525	-36.6102369855723	1.9656878099144e-293	4.30818890753273e-293	7.5734965406489e-295	TRUE
NM_001080616	436	2500	-2.51952805477252	-2.30798404651457	-36.6002627447032	2.83268172724045e-293	6.20735670915146e-293	1.09121014821645e-294	TRUE
NM_001039998	532	2730	-2.35940280030603	-2.14785879204807	-36.5947902363362	3.46133187310303e-293	7.58369578891187e-293	1.33316098841985e-294	TRUE
NM_131279	77	1483	-4.26751634175973	-4.05597233350177	-36.5929055862261	3.70866314762264e-293	8.12425978893581e-293	1.42818838095184e-294	TRUE
NM_200301	309	2174	-2.81467319712293	-2.60312918886498	-36.5758761193742	6.91815376423138e-293	1.51525381937913e-292	2.66371085520598e-294	TRUE
NM_001077146	64	1438	-4.4898479604393	-4.27830395218134	-36.5721297717386	7.93489519392772e-293	1.73766137126453e-292	3.05468786688555e-294	TRUE
NM_001089361	2461	6457	-1.39161936928919	-1.18007536103123	-36.5673588673738	9.44864329619575e-293	2.06847840290817e-292	3.63624120600681e-294	TRUE
NM_001346283	130	1655	-3.67024768866612	-3.45870368040817	-36.5588717570143	1.28895658549298e-292	2.82129589291481e-292	4.9596420082178e-294	TRUE
NM_152887	1104	3954	-1.84057269895104	-1.62902869069308	-36.5448495637736	2.15276561609647e-292	4.71124746597054e-292	8.28204546074626e-294	TRUE
NM_001113802	83	1499	-4.17474523660093	-3.96320122834298	-36.5308699600675	3.58916714757409e-292	7.85347174974674e-292	1.38058572651712e-293	TRUE
NM_131774	2332	6228	-1.41720115587854	-1.20565714762058	-36.5292837389423	3.80344912818492e-292	8.32097962938752e-292	1.46277036106262e-293	TRUE
NM_001328061	772	3262	-2.0790840294438	-1.86754002118585	-36.5124225697409	7.04384088138357e-292	1.54076087027021e-291	2.70855047710555e-293	TRUE
NM_205605	1407	4543	-1.69102297682021	-1.47947896856225	-36.5102270248629	7.63219814850176e-292	1.66918398419739e-291	2.93430938181985e-293	TRUE
NM_001025450	7947	15064	-0.922622655523451	-0.711078647265495	-36.5056413909008	9.02423141102389e-292	1.97330254237454e-291	3.46892866099645e-293	TRUE
NM_198208	2488	6496	-1.38456514705457	-1.17302113879662	-36.5029722046153	9.94851350845709e-292	2.17505647334538e-291	3.82359804320445e-293	TRUE
NM_131625	953	3642	-1.9341828030669	-1.72263879480894	-36.4920429580197	1.48294105510011e-291	3.24111208671144e-291	5.69764968607704e-293	TRUE
NM_197934	54638	77432	-0.503025230793817	-0.291481222535861	-36.4909169553272	1.54519115930989e-291	3.37661311428969e-291	5.93585107084547e-293	TRUE
NM_212865	424	2460	-2.5365221456634	-2.32497813740545	-36.4660617952754	3.82862858352853e-291	8.36373402657287e-291	1.47028628680614e-292	TRUE
NM_001039992	93	1528	-4.03827001692772	-3.82672600866976	-36.4647241106036	4.02016317577053e-291	8.78070969074904e-291	1.54358770923568e-292	TRUE
NM_001003511	2342	6234	-1.41241707912415	-1.2008730708662	-36.4320478834894	1.32396139715447e-290	2.89080779882289e-290	5.08183910547329e-292	TRUE
NM_198813	7727	14718	-0.929601336663355	-0.718057328405399	-36.3940330366987	5.29046887571244e-290	1.15496029697996e-289	2.03033989490817e-291	TRUE
NM_001089393	375	2331	-2.63598650374562	-2.42444249548767	-36.3831184446924	7.8724775982344e-290	1.71835674806836e-289	3.02075168160382e-291	TRUE
NM_001110382	1244	4215	-1.76054614569884	-1.54900213744089	-36.3791673240935	9.09047854047823e-290	1.98389034857896e-289	3.48754128810804e-291	TRUE
NM_205745	2298	6149	-1.41997300883437	-1.20842900057642	-36.3628363326313	1.64718095378278e-289	3.59360471439557e-289	6.31730721588087e-291	TRUE
NM_213518	23773	37084	-0.641472892480657	-0.429928884222701	-36.3615909926177	1.72354433440644e-289	3.75959017341778e-289	6.60909811147153e-291	TRUE
NM_200963	10485	18732	-0.837178081715109	-0.625634073457153	-36.3511901785675	2.51633766343875e-289	5.48802436020923e-289	9.64756522964186e-291	TRUE
NM_001007336	1514	4729	-1.64316993647207	-1.43162592821412	-36.3454504652656	3.10058605749787e-289	6.76114079226429e-289	1.18856153943303e-290	TRUE
NM_001012486	131	1643	-3.64869376341262	-3.43714975515467	-36.3345478629949	4.60937035736233e-289	1.00495562044435e-288	1.7666421037465e-290	TRUE
NM_212857	2118	5828	-1.46029828807218	-1.24875427981422	-36.3275456275447	5.94578314098247e-289	1.2961147251825e-288	2.27847956487948e-290	TRUE
NM_001127334	2784	6978	-1.32565438634565	-1.11411037808769	-36.3017045146207	1.52077184899297e-288	3.31403186544584e-288	5.82583758680355e-290	TRUE
NM_001044976	19914	31847	-0.677374441188556	-0.4658304329306	-36.2833938657923	2.95725623443935e-288	6.44333492489852e-288	1.13269347773118e-289	TRUE
NM_001089522	767	3229	-2.07378895811105	-1.86224494985309	-36.2575169901323	7.56506029618386e-288	1.6477542847046e-287	2.89663746017036e-289	TRUE
NM_001045224	105	1553	-3.88659659672118	-3.67505258846322	-36.2449718432001	1.19253101136544e-287	2.59577165864288e-287	4.56318608561317e-289	TRUE
NM_001007764	2862	7102	-1.3112016882943	-1.09965768003635	-36.2383949416333	1.51379104634127e-287	3.29451851904193e-287	5.79153448063565e-289	TRUE
NM_131264	2062	5718	-1.47146628726299	-1.25992227900503	-36.2346905754159	1.73143860799145e-287	3.76696500018212e-287	6.6220625441337e-289	TRUE
NM_001077178	121	1604	-3.72859518918033	-3.51705118092237	-36.230154432772	2.04098609453765e-287	4.4397016299814e-287	7.80468676231603e-289	TRUE
NM_001020508	18	1301	-6.17548024527548	-5.96393623701753	-36.2088028119549	4.42542471983447e-287	9.62493838903412e-287	1.69199724426789e-288	TRUE
NM_200497	2408	6321	-1.39231742277876	-1.18077341452081	-36.1972256691267	6.7316010998427e-287	1.4635916816558e-286	2.57289240928174e-288	TRUE
NM_131736	119	1595	-3.74452294534429	-3.53297893708633	-36.1919528996945	8.14825831767411e-287	1.77131436715318e-286	3.11384749368362e-288	TRUE
NM_001006042	17194	28098	-0.708562232454659	-0.497018224196703	-36.1663682340927	2.05763429490465e-286	4.47081815394675e-286	7.85938744783996e-288	TRUE
NM_131340	111	1567	-3.81937359812247	-3.60782958986452	-36.1608012977197	2.51690758933031e-286	5.46783535837269e-286	9.61207436820335e-288	TRUE
NM_200252	909	3518	-1.95240328327785	-1.7408592750199	-36.1305231821636	7.52544489433711e-286	1.63432738850183e-285	2.87303391025046e-287	TRUE
NM_001007350	1932	5473	-1.50223676237171	-1.29069275411376	-36.1225497639314	1.00398511331873e-285	2.17932659350754e-285	3.83110461753774e-287	TRUE
NM_001098745	5660	11556	-1.02976815084537	-0.818224142587414	-36.1144808056894	1.34398495314683e-285	2.91640803775151e-285	5.12684254546328e-287	TRUE
NM_001134725	2227	5994	-1.42841752572579	-1.21687351746783	-36.0996122229673	2.30000389595528e-285	4.98931969242801e-285	8.77087709982409e-287	TRUE
NM_001002550	233	1931	-3.05094630429637	-2.83940229603841	-36.0915732124539	3.07500350182036e-285	6.66833334902713e-285	1.17224663622453e-286	TRUE
NM_001040313	114	1572	-3.78549548809386	-3.57395147983591	-36.0895979152766	3.30240278364331e-285	7.16029984945167e-285	1.25873092623711e-286	TRUE
NM_001013289	1075	3852	-1.84127104336664	-1.62972703510868	-36.0814931955416	4.42529882277583e-285	9.59341566223188e-285	1.6864557680812e-286	TRUE
NM_001013532	343	2224	-2.69687630655069	-2.48533229829274	-36.048422465667	1.45989244380179e-284	3.1632976950396e-284	5.56085739614078e-286	TRUE
NM_001082978	49	1353	-4.78723627986133	-4.57569227160337	-36.0349667383275	2.37192709501222e-284	5.13866230155633e-284	9.0334110225189e-286	TRUE
NM_212734	140	1651	-3.55984138796829	-3.34829737971034	-36.0318790552809	2.65129471378485e-284	5.74296668416592e-284	1.00957361084014e-285	TRUE
NM_001006072	62	1394	-4.49081853548155	-4.27927452722359	-36.0103758827637	5.75582654283433e-284	1.24636464493286e-283	2.19102238304401e-285	TRUE
NM_200041	3726	8498	-1.18949566937165	-0.977951661113693	-36.0045570191791	7.09859262177992e-284	1.53687752709548e-283	2.70172382982262e-285	TRUE
NM_001327790	277	2044	-2.88343731488843	-2.67189330663048	-35.9710991788175	2.36863709728661e-283	5.12737555473584e-283	9.01356970640328e-285	TRUE
NM_001347689	2559	6553	-1.35657538435069	-1.14503137609274	-35.9619622084632	3.29100667970967e-283	7.12286923838622e-283	1.25215088507589e-284	TRUE
NM_001017902	23019	35958	-0.643487619007765	-0.431943610749808	-35.9604463818807	3.4755284376396e-283	7.52101875810066e-283	1.32214280221179e-284	TRUE
NM_199631	14350	24112	-0.748700585147411	-0.537156576889455	-35.9573514261686	3.88500267376166e-283	8.40575594708575e-283	1.47767344824373e-284	TRUE
NM_001123047	744	3153	-2.0833506435753	-1.87180663531735	-35.952621364307	4.60583664137562e-283	9.96376842846752e-283	1.75156120923308e-284	TRUE
NM_201102	747	3157	-2.07937411252375	-1.86783010426579	-35.9237382570795	1.30153975599911e-282	2.81469828366189e-282	4.94804386989889e-284	TRUE
NM_001114421	9885	17782	-0.84710472688071	-0.635560718622754	-35.9174560678142	1.63130874244575e-282	3.52728253669374e-282	6.20071743902247e-284	TRUE
NM_001114444	161	1707	-3.40633046491312	-3.19478645665516	-35.9005288484017	2.99724238291858e-282	6.4797109893953e-282	1.13908813693814e-283	TRUE
NM_212692	27375	41761	-0.609297294075393	-0.397753285817437	-35.898682480559	3.20280788662819e-282	6.92300040758059e-282	1.21701533435658e-283	TRUE
NM_001159911	13570	23008	-0.761714860133081	-0.550170851875125	-35.8943976310418	3.7357863953614e-282	8.07374842590323e-282	1.41930883454843e-283	TRUE
NM_001126469	161	1703	-3.40294584156393	-3.19140183330597	-35.8414674560406	2.49763081568227e-281	5.39174942008101e-281	9.47832057912587e-283	TRUE
NM_001098746	697	3041	-2.12531525516238	-1.91377124690442	-35.8383154145096	2.79658560569683e-281	6.03614096952892e-281	1.06111161169525e-282	TRUE
NM_199685	1635	4901	-1.58378551102431	-1.37224150276636	-35.8325777104545	3.43553374448115e-281	7.41284821841999e-281	1.30312717347185e-282	TRUE
NM_199565	20263	32201	-0.668257706410028	-0.456713698152072	-35.8270481124894	4.18895311008626e-281	9.03704036059644e-281	1.58864885866572e-282	TRUE
NM_001045044	164	1711	-3.38307203987133	-3.17152803161337	-35.8249990326406	4.50829186468094e-281	9.72439501872868e-281	1.7094810282222e-282	TRUE
NM_001030112	333	2181	-2.71139568756949	-2.49985167931153	-35.8165513053826	6.10286262330748e-281	1.31617615425788e-280	2.31374616227432e-282	TRUE
NM_001080625	3910	8768	-1.16507919076581	-0.953535182507856	-35.8101800658961	7.66842384401483e-281	1.65354645588526e-280	2.90681969436228e-282	TRUE
NM_201465	21984	34521	-0.651020347662609	-0.439476339404653	-35.8021493977941	1.0225478073758e-280	2.20456948977986e-280	3.87547987398486e-282	TRUE
NM_001105114	19378	30992	-0.67747618092088	-0.465932172662924	-35.8001483587606	1.09855168893639e-280	2.36804830573956e-280	4.16286426536458e-282	TRUE
NM_001199300	98	1499	-3.93507482383265	-3.7235308155747	-35.7771609912469	2.50257683097594e-280	5.39283701804948e-280	9.48023250073113e-282	TRUE
NM_001082837	40134	58456	-0.542526161356966	-0.330982153099009	-35.7553240117625	5.46824231803852e-280	1.17816889182133e-279	2.07113899088958e-281	TRUE
NM_213395	871	3404	-1.9664864130871	-1.75494240482914	-35.7404792125964	9.30025919054534e-280	2.00347896806811e-279	3.5219767191259e-281	TRUE
NM_001145693	4651	9932	-1.09454332165223	-0.882999313394272	-35.7279171597697	1.45747145636857e-279	3.13869921437604e-279	5.5176149775261e-281	TRUE
NM_001098386	135	1614	-3.57960926622695	-3.36806525796899	-35.7136235622126	2.4294888717243e-279	5.23111808981075e-279	9.19594186959563e-281	TRUE
NM_001005945	24951	38472	-0.62471119347394	-0.413167185215984	-35.6955550424745	4.63351257536667e-279	9.97194632255382e-279	1.75299882615057e-280	TRUE
NM_001080635	1379	4406	-1.6758470381869	-1.46430302992895	-35.6803910099548	7.96385405878908e-279	1.71365303095503e-278	3.01248287397942e-280	TRUE
NM_131377	226	1882	-3.05787195031335	-2.84632794205539	-35.6747767563719	9.73154994114487e-279	2.09368644939663e-278	3.68055519895709e-280	TRUE
NM_201450	8907	16318	-0.873452746453919	-0.661908738195963	-35.6701956796767	1.14606541782152e-278	2.46529600347753e-278	4.33381895612033e-280	TRUE
NM_001123374	1117	3896	-1.80236449159903	-1.59082048334107	-35.6603179850117	1.63052449529475e-278	3.5068487856605e-278	6.16479632551417e-280	TRUE
NM_001111156	1773	5133	-1.53360972431188	-1.32206571605392	-35.6385601158934	3.54368426982413e-278	7.62034778409524e-278	1.3396041543229e-279	TRUE
NM_201471	29215	44119	-0.594690801932137	-0.38314679367418	-35.6335451453432	4.23770225461562e-278	9.11129864887087e-278	1.60170294940852e-279	TRUE
NM_130957	712	3050	-2.09886009637121	-1.88731608811326	-35.5578000710719	6.29501190147166e-277	1.35259193776754e-276	2.3777625776068e-278	TRUE
NM_001077541	5125	10644	-1.05441650574205	-0.842872497484093	-35.5519833093139	7.74258208032355e-277	1.66335973456629e-276	2.92407075594254e-278	TRUE
NM_001123048	6535	12787	-0.968418687371106	-0.756874679113149	-35.5166405691117	2.72106442353162e-276	5.84479561071921e-276	1.02747442808705e-277	TRUE
NM_199672	17292	28068	-0.69882152617768	-0.487277517919724	-35.4985089606549	5.1827842536546e-276	1.11307335032653e-275	1.95670555519214e-277	TRUE
NM_199775	3955	8795	-1.15300588299917	-0.941461874741213	-35.4853284389933	8.27728648393907e-276	1.7768025029179e-275	3.12349525475463e-277	TRUE
NM_001039994	20386	32275	-0.662838368058184	-0.451294359800228	-35.4758911169169	1.15723970955699e-275	2.48333265007618e-275	4.36552612670909e-277	TRUE
NM_001030148	2043	5598	-1.45422228283969	-1.24267827458173	-35.4675800905426	1.55438204494169e-275	3.33449282379942e-275	5.86180652888923e-277	TRUE
NM_001037422	232	1883	-3.02083628948666	-2.8092922812287	-35.4467013190177	3.2607835520641e-275	6.99397744205975e-275	1.22949260349753e-276	TRUE
NM_001002536	1084	3810	-1.81342624102681	-1.60188223276886	-35.4417446417701	3.88760278170551e-275	8.33708809168065e-275	1.46560211672772e-276	TRUE
NM_001037396	370	2246	-2.60176075188429	-2.39021674362633	-35.4188758425962	8.74678146494631e-275	1.87547398334767e-274	3.29695285648351e-276	TRUE
NM_001163294	110	1513	-3.78183655869208	-3.57029255043412	-35.39205106481	2.26279514264726e-274	4.85107823646036e-274	8.52785823249572e-276	TRUE
NM_001080170	18379	29527	-0.683976511492073	-0.472432503234117	-35.39126837872	2.3264034177131e-274	4.98664385877059e-274	8.76617317031153e-276	TRUE
NM_199978	1276	4175	-1.71014786848391	-1.49860386022595	-35.3353912618013	1.68087899726974e-273	3.60122864263438e-273	6.33070955161454e-275	TRUE
NM_001002714	5051	10496	-1.05519867818688	-0.843654669928925	-35.3319132183273	1.90086134910406e-273	4.07188040679108e-273	7.15808262744664e-275	TRUE
NM_001017726	1343	4301	-1.67921282651721	-1.46766881825925	-35.3130974405861	3.69676964507883e-273	7.91766829837735e-273	1.39187103339226e-274	TRUE
NM_001020525	478	2499	-2.38626837810596	-2.174724369848	-35.2856070369179	9.76329890587879e-273	2.09074877468097e-272	3.67539097107059e-274	TRUE
NM_200184	12931	21970	-0.764701021584786	-0.55315701332683	-35.2474266782243	3.75697610355952e-272	8.04403701890875e-272	1.4140857757894e-273	TRUE
NM_001159667	3506	8037	-1.196831085804	-0.98528707754604	-35.2321437566994	6.44055209947732e-272	1.37854035480718e-271	2.42337809050631e-273	TRUE
NM_200662	6508	12698	-0.964315126913599	-0.752771118655643	-35.2259686887328	8.00711951098713e-272	1.71357490304042e-271	3.01234553053795e-273	TRUE
NM_212941	208	1797	-3.11093497536885	-2.89939096711089	-35.1847038307715	3.42691153267709e-271	7.33146052665329e-271	1.28881978316757e-272	TRUE
NM_213143	26963	40999	-0.604607696747211	-0.393063688489255	-35.1788070989545	4.21767548148602e-271	9.01886923615122e-271	1.58545450133647e-272	TRUE
NM_130953	4619	9798	-1.08490674543381	-0.873362737175858	-35.1574603963458	8.94069965452433e-271	1.91152902956321e-270	3.36033512073587e-272	TRUE
NM_001098759	1402	4397	-1.64903318320202	-1.43748917494407	-35.1541966780345	1.00286425591588e-270	2.14344578641175e-270	3.76802865354264e-272	TRUE
NM_131571	239	1882	-2.97718410474779	-2.76564009648983	-35.1515417661586	1.10104897025695e-270	2.3529217392881e-270	4.13627281332966e-272	TRUE
