	DMSO_egg	DMSO_1cell	DMSO_4cell	DMSO_64cell	DMSO_1K	DMSO_sphere	DMSO_shield	NAI_egg	NAI_1cell	NAI_4cell	NAI_64cell	NAI_1K	NAI_sphere	NAI_shield
NM_001002537	0.879357396793	0.891563029633	1.36722109757	1.58916306556	3.29605486322	3.43114942354	5.09430361561	0.773344812256	0.785446811075	1.12148318592	1.43645366392	1.3896279052	2.73259666178	4.64175855892
NM_001002536	3.15371337554	3.73260017069	3.70334299507	3.71702750572	3.42373043208	3.28694368169	2.22216735945	3.105835409	3.58147748158	3.70526230218	3.51308613257	3.24733116468	3.15788701586	2.22022733098
NM_001017858	4.55510143944	4.89347267803	5.62248606242	6.84532534203	6.72746210862	6.78737983051	6.82962290027	4.62414337048	5.03065684196	5.96882405295	7.16369660669	7.5697137997	7.41110323163	6.932699167
NM_001017854	4.70532138502	4.8280807948	4.79437898463	4.63556644101	5.11482271273	5.12498394516	3.85177709156	4.10818690938	4.63310866132	4.39072862509	4.48627721101	5.03295968234	5.00883577126	3.8876447756
NM_001017856	1.75946439898	1.93236321006	1.60165044008	1.61819577959	1.60796337904	1.88460988439	0.92510359575	1.43519436496	1.66855374933	1.49036086211	1.58162940118	1.92273044353	1.69865288498	0.738132277501
NM_001113645	0.626020373475	0.983874506412	0.88919995743	1.17345269037	1.19069393901	0.859035204788	2.28089024073	0.754645139301	0.706774074346	1.08348523244	0.939775680982	1.04688331426	1.02409070109	2.09802801466
NM_001002539	5.0683987235	5.18511131699	4.67478447737	4.26990903875	3.06124413312	2.81224467526	2.91559029822	5.47845619771	4.62992748352	4.82856231784	4.66952129523	3.50516758909	3.02332304449	3.08040922323
NM_001017851	6.07870609969	6.00068548371	6.71298573596	6.84649635607	7.0137435203	6.78710809901	6.68728353052	6.36702925318	6.56326795291	6.8939957657	6.78890976097	6.31895991044	6.5978704569	6.82327848196
NM_001017852	0.954234320942	1.86290287198	2.23117966084	2.60088083141	2.54160439625	2.56412072113	1.19471567659	1.02022883718	1.80184658733	2.34246127706	2.83845039822	2.74213331547	2.71719326792	1.67482657307
NM_001245968	7.01894046708	7.24651625117	6.67976356918	6.03418138772	6.0711066217	6.52989123381	4.35110530285	7.05730896514	7.04987172103	6.30287108869	5.93307868595	6.25249892561	6.01661701415	4.10181309775
NM_001161337	3.41324059909	4.02799227537	3.62762589455	3.30777136104	3.03783834828	3.27386690594	2.52632379254	3.12004464284	2.60023321895	3.59182953832	3.28835152907	3.41785872411	3.24940758487	2.4969853862
NM_001278845	4.53753866992	3.85429441212	4.06509321197	4.14284215475	3.33941700233	3.40198618875	1.99182069713	4.35743539774	3.76088608705	3.71829285577	3.69390336306	3.60893843825	3.17535351985	1.81807263085
NM_152248	0.713591663947	0.67946885448	0.904066873161	1.04837986959	1.01233497615	1.003077521	0.909113956874	0.567371356313	0.888476890384	1.26093545608	1.36663762241	1.35166090775	0.99257270487	1.4339035398
NM_001130778	0.807567290938	0.997925215662	1.59634536185	2.0919719657	2.19007194213	2.77538684796	1.42619006399	0.687868265867	1.4897129867	1.68019771692	2.1120191725	2.38618420212	2.44475303618	1.32781426123
NM_001113599	2.0751779614	2.06271601841	2.8716591903	3.01378233555	2.67456757665	2.64872300915	0.534210134826	2.15979729476	2.81263759857	3.04859404644	3.26111655158	2.93119573083	2.82414752647	0.918447953565
NM_001003533	1.16097276684	1.90043183528	2.10989420436	1.72161412368	1.89680155926	2.15361406242	2.46794875859	1.11279027893	1.96915726217	1.72843503759	1.64489317413	1.66628510118	1.78053967923	1.87191585272
NM_001077449	4.19839240924	4.76171966243	4.8575430014	4.66798063891	5.10282269614	5.66144040263	4.52923202421	4.06299895365	4.70715278041	4.64616163718	4.45893892019	5.00689867463	4.92783373715	4.10654269937
NM_213212	1.58781296387	1.18313505515	1.79841491648	1.61400503174	1.90671573996	1.39467328853	3.00978008881	1.90968397939	1.7876492901	1.79811700336	1.60918345177	1.41274638781	1.20717180697	2.85528866178
NM_001309796	1.29379318775	1.41508304102	3.05575752442	3.65864154682	3.83295450698	3.73297197122	3.48505800181	1.40872102143	2.66524000683	3.10804122773	4.06230443934	4.0083107941	4.07192364285	3.97535951101
NM_001077336	2.73208846426	3.55487407303	4.10150194325	4.23257618097	3.97852547735	4.24761514629	3.0445090388	2.72642952025	3.58510803756	3.88748975614	4.06043083716	4.12996391219	3.96052134872	2.9141642594
NM_001077335	1.7649258251	1.77075608054	2.6986000642	2.78410828674	2.58160063288	2.6930517626	1.45082064864	1.8006569442	1.85307146258	2.4110241518	2.62748560866	2.46891730399	2.6652264754	1.54280189141
NM_001077334	2.29260765169	2.45470294947	2.5308444411	2.56221613063	2.42159714237	2.658726725	0.721472878697	2.32294430497	2.73130413827	2.82682563477	3.02950789446	2.99642401534	2.91213170993	1.4112382369
NM_001077332	3.6117935328	4.01452334065	5.40574604729	5.70176278165	4.91478424432	4.97325938088	3.0739827367	3.68532045426	4.68647553589	5.13665875019	5.62699795095	5.46135069158	4.84646427869	2.99265890116
NM_001077330	7.16529394133	6.84239954212	6.50768818731	6.61291148757	5.29021243752	4.94086031638	4.85714725119	7.13237409506	6.60268675623	6.79113238877	6.76704162196	5.82627893279	5.01001385267	4.46178990398
NM_001171585	3.3985804455	3.84563510892	4.65126229619	4.88902331195	5.24207517631	5.76514948971	1.40147384356	3.11992147471	4.33359979908	4.45709248333	4.62802077887	5.39639383939	5.25809080026	1.76931849653
NM_001171587	1.7350682861	2.39717398706	2.22762569928	2.45499419382	2.44945957913	3.48087401463	0.659093267367	1.71548732544	2.26076987046	2.36111113759	2.75600952049	2.49630325526	2.70128474153	0.855549857127
NM_001111090	2.18237602794	2.45734809972	3.28336919924	3.68786150933	3.87818016199	3.69006365194	3.79385282254	2.2648065697	2.97245186469	3.28284469529	3.93335033307	3.91000261846	3.79268202757	3.56569308244
NM_200348	2.30572359022	3.30976565264	4.26831457351	4.57851422154	4.77769964813	5.02185948083	4.11399665387	2.24803814067	4.07165798427	4.44319928501	4.79936118788	4.87654911726	4.92447496895	4.1620337062
NM_001111223	7.19745909208	7.37348742714	6.85205254206	6.35034246566	6.18507301094	6.4048872064	4.16898818419	7.46772104473	7.273208218	6.55916513154	6.23883777032	6.1200710749	5.89576568057	4.63636310886
NM_200342	6.32173023231	6.60168631561	6.72645775725	6.91082941247	6.47892450185	6.12997961091	7.01049516626	6.22402959118	6.51227899378	6.63322736533	6.71903465603	6.44143682018	5.90794975156	6.5254177688
NM_200343	6.23579174544	6.29592124429	5.58780996602	5.27392242622	4.46112991509	4.6993772649	0.832282612479	6.5800135274	6.59648599999	6.13377584529	5.85830464922	5.40016073314	4.85115230537	1.92569227367
NM_200341	0.832618812365	1.06949519442	1.37558278471	1.31058142403	1.10694188769	1.02222584228	0.240305622063	0.738573494498	1.10617411488	1.30775957801	1.3979500035	1.02799846915	1.00288041703	0.33109579909
NM_200346	1.16553351793	0.943077033167	1.89803940729	2.10039286162	2.08096864992	1.47052646592	6.37773509634	1.18865540964	1.26364388664	1.62182405391	2.00915462272	1.28314963465	1.72395643067	5.74057958571
NM_200347	3.10981704379	3.24457498122	4.39348463626	4.95664483169	4.51226439632	4.1944330129	2.07191603926	3.14734233447	3.43929261771	4.01023116066	4.83111533579	4.62933162869	4.15775350239	2.48260693864
NM_200344	6.05745372596	5.66661504359	5.76765538388	5.47124077189	4.87857420797	4.86337016111	3.52597182673	6.34526530917	6.1789938849	5.71353848352	5.8548226813	5.67054917503	5.05391834996	3.21998183881
NM_001044805	0.866017161205	0.70141241383	0.607780035611	0.797492636194	0.756463587684	0.967154142583	0.292247313116	0.809548969702	0.683064980286	0.751285643372	0.901225278837	1.01540096625	1.0313394917	0.401855855573
NM_001098189	3.05190452839	3.77144007982	4.43850899812	4.5891178556	4.81447411514	4.71669734497	3.92113593909	2.75673596232	4.12765770609	4.69595034593	4.82929487722	4.71590067944	4.62393511109	4.3757670993
NM_001003822	4.57044179514	4.72687441921	6.19531118558	6.42163311674	5.99485490767	6.1265890617	5.99057250109	4.47211789916	5.47119114237	6.00064218614	6.21856721072	6.16621837164	5.59740058595	5.26867645883
NM_001098180	3.64121244827	3.77901811077	4.45511357808	4.83725368421	4.76997044996	5.08137440359	3.87161221122	3.65326124552	3.86847927037	4.51347091448	4.82154833094	5.30287520659	4.78512429696	3.62916829112
NM_001098186	3.64564027523	4.40847927632	4.06261098809	4.25376729327	4.34031157617	4.79168971693	3.63973710917	3.08991524744	3.58329203605	3.14802518497	3.51929953244	4.46656401042	4.04137381838	2.84774734254
NM_001098185	1.90839203352	2.06324530324	2.30130842567	2.51171231683	5.81927887832	5.88770329	5.95180193445	1.89277165828	1.7151357095	2.08076015339	2.5805992648	2.89133623882	5.51310871117	5.54957597744
NM_001033100	1.53609582462	1.04964216984	1.67705511271	1.32390512106	1.33671137576	1.14950606703	1.05420731332	2.06093615107	2.10467582506	1.78990221851	1.65884198748	1.71965163361	1.4026771679	1.47310423244
NM_001033101	0.850868508139	0.804733813174	2.28460342278	3.02360184757	2.404228163	2.39511726215	1.36302265449	0.851127416208	1.3428910425	1.98719245076	2.92533493526	2.69245594063	2.25565109227	1.3126517664
NM_001033102	1.95520101597	2.16228026523	2.11396453977	2.78187061528	2.93904474478	2.5371296022	5.16725989941	2.02188893793	1.64782419485	2.13038763197	2.56552606757	2.50254457474	2.76262828058	4.52467656362
NM_001033103	2.64194891057	2.83612203499	2.23163679495	2.55182152608	2.14071243109	1.87790533097	2.93434164441	2.60926025473	2.03843784439	2.90471358535	3.09808706875	2.72132286822	2.19551278976	2.73754379624
NM_001033105	4.77074721657	4.49049626935	4.06445590043	3.52863613348	3.3141254911	2.91582551481	5.06374688668	4.64353813077	4.11829597585	3.82115127304	3.32259279429	2.91693065766	2.6119711547	4.5758565572
NM_001033106	8.81460203396	8.83317299107	8.2981891482	7.59140835662	7.79558213784	7.77978464754	7.66220227226	8.41434951726	8.03624646265	7.63140193275	7.22282775454	7.18276125907	7.3831739506	7.64449138159
NM_001033107	8.38209702949	7.47641434419	7.90131709359	8.24878526328	7.81248243888	7.66920730591	8.24530245993	8.51491409453	8.12639180202	8.57122715562	8.27202120618	7.6517389303	7.38418665249	8.25378923536
NM_001033108	8.21696995227	8.31613830701	8.27774278372	7.7498850285	7.71062009019	7.87098791723	6.38413619511	8.34959473667	8.38116669924	8.15900820798	7.55891024898	7.34349151373	7.59388168925	6.46365763128
NM_001080807	2.64341528539	2.15530277912	3.23276020425	3.63367676311	3.69409401735	4.02409098335	2.70734461758	2.60681842778	3.16564636042	3.29641978116	3.89171633906	4.19835405539	3.96743886057	2.44909692024
NM_001080806	8.08406077137	8.49767618381	7.57383744564	6.8168620792	7.24947544156	7.6429157622	5.37397763299	8.10355457892	8.13984838097	6.99884217546	6.63371964165	7.13061493781	7.16994084311	5.39078079914
NM_001077793	0.757962712798	1.12677982832	1.13832573262	0.875766813818	1.11268380513	1.0242356379	0.349878184904	0.753418900547	1.21060552186	1.11781881084	0.888917592967	0.985096173052	0.875100027879	0.520176759503
NM_001008642	1.85041778182	2.56465354339	2.96678332751	3.18520311949	3.41255150239	3.39684731384	2.79515129212	1.78888769252	2.69237906617	3.14843313213	3.51115289794	3.55512860744	3.42860300474	2.89449552124
NM_001045257	1.28414142575	1.47832245383	2.11993948211	2.61949673721	1.98300564688	1.96528711391	1.5469082719	1.29932362103	1.58707103783	2.07601719348	2.60298735151	2.69016125213	2.13636006769	0.884273469875
NM_001014338	1.67315924431	2.60695017744	2.62005238413	2.62420272164	2.41399818987	2.62018283137	0.499879777339	1.71643506521	2.4986000867	2.95440981693	3.07253614576	2.77117760705	2.66949408374	0.965757491491
NM_001008646	6.75620644813	6.75376200305	6.08750350906	5.87937640826	6.18719054661	6.344454307	6.4891637752	6.61343937895	6.55228980152	6.056688589	5.9577205951	6.18953846126	6.32915686515	6.77448252352
NM_001014339	1.94870408732	2.25181654239	2.79661555176	2.9345310934	3.00402798734	3.36561718236	0.821598551198	1.89518037725	2.52586422241	2.70136355775	2.87434100059	3.11429233727	3.03723705065	1.2656494071
NM_001042746	3.21892686804	2.22906047057	3.87198007983	4.43442958545	4.02886005491	4.26424991699	3.1584794755	3.34483765758	3.09139099476	3.92248109456	4.26215252779	4.36853905112	3.71345841343	2.80118683136
NM_001045031	1.90932151719	2.02848990712	2.97973825006	3.77638625059	3.681291479	3.78518907362	3.29255183626	1.82303727103	2.43917023039	2.78754025514	3.77654794668	3.76095580184	3.81175620376	3.32577353358
NM_001014334	5.12023062912	4.45468760952	5.12171227456	5.29315590389	5.0559258787	5.20908961424	4.29714149566	4.65766071856	4.36990952627	4.35756462394	4.45551637182	4.75930046895	4.39318605783	3.94221404687
NM_001045033	3.45291300284	3.98743737081	5.03336909107	5.22756516293	5.46486484694	5.58184630849	4.12903708571	3.25476137635	4.36322593837	4.94513013368	5.48195681422	5.47383908441	5.77676832695	4.5956435583
NM_200759	6.94050272389	6.6955397575	6.45341556262	6.28822089267	6.09362779903	5.83889089157	6.52243411308	6.8872156332	6.68994134987	6.36650738935	6.09337242952	5.93139291797	5.69099643263	6.20898466097
NM_200758	3.42699852621	3.80036626705	4.9549313724	5.43235129226	4.56991747826	4.56788736497	3.1806085246	3.63311322351	4.54853013395	5.05704244275	5.50821872129	4.89878953425	4.62041820888	2.6190693336
NM_001045037	0.425042670787	0.678698152126	1.00864099077	0.901675618411	0.643828977035	0.974359899641	0.459156680136	0.459260873631	0.645248120405	0.870301301818	0.940214869141	0.772656774293	0.91853675492	0.434954531881
NM_001045036	4.80135407008	4.49836578742	5.04779250892	5.25216628312	5.74284003724	5.9593829098	3.37719400316	4.55032590959	5.05463029216	4.93488832473	5.02085431949	5.8016113103	6.03982080532	4.26048587788
NM_200755	2.52750481553	3.13401353493	3.7429822003	3.88312364087	3.24390411533	3.25317456312	0.57094812075	2.07710311265	3.36028444406	3.674221176	3.71273076519	3.5881764787	3.0145244784	0.992930663412
NM_200754	6.7170986286	6.32232573377	6.53646058029	6.37044047417	6.27155271201	5.86182667594	6.39763051276	6.7064475349	6.18018689183	6.31120677579	5.77662970584	5.53873535673	5.35725621038	5.82529753313
NM_200757	2.86975962485	3.01906181	2.41886744967	2.00349474668	2.03524951659	1.97213081047	2.44626217315	2.77969730621	2.42716171393	2.00027543048	1.65713501011	1.66564577877	1.78189807095	2.40294386763
NM_200756	0.857830396675	1.0173487376	1.91415871712	2.48913801168	2.43346961138	2.11372865538	2.2533821756	0.868251518203	1.27994315642	1.91253275668	2.48404908658	2.27793407928	2.17768208526	2.04016115304
NM_200750	8.6984795918	8.13430995388	7.51889541471	7.98517091015	7.9118723684	7.18874389122	9.559511343	8.75199671505	8.14975973994	8.61566960351	8.60354129177	8.35968971379	8.39753276658	9.46997615754
NM_200753	0.76659417727	1.17664689036	1.97598903998	2.11475268021	2.28266091404	2.51724307002	1.17039607941	0.627719546737	1.66001458603	1.74090022376	2.17505128208	2.4185110071	2.26661482135	0.862227142643
NM_200752	9.16955927581	8.58197566687	8.25631311378	8.42175015967	8.46113490365	7.70939606366	10.0821015606	9.40381908877	8.69305464284	9.23521983018	9.08583078542	8.79354620075	9.01029076821	9.92262759818
NM_001014337	1.93057614191	1.79598084387	2.06950947593	1.87428626203	3.04091964931	3.04341897187	4.2646606386	2.09717416006	2.22623588574	2.03198804897	2.04659798421	1.95672062572	2.64882975686	3.7135010106
NM_001014330	3.14374882674	3.37348735827	4.09054379973	4.1940474034	3.27650129213	2.97807681217	0.350490087802	3.0219764313	3.71323561426	3.99669936398	4.29686232768	3.84688316086	3.17523139201	0.368873065864
NM_001316693	4.95304355391	4.83144118676	5.41724733421	5.74810750041	5.82935580459	6.12623318495	4.13020414548	4.72579730554	5.15791175222	5.44596669944	5.78307484885	5.97203513747	5.91788574726	4.48146009161
NM_199727	7.0145487085	7.07085335298	6.82082136798	6.61204721111	6.4187915693	6.41427637123	6.83258392329	7.95211849702	7.57377253448	8.11249419288	8.74782406257	8.5406679542	7.88433897957	8.48627149973
NM_199725	8.10996155734	7.67236731718	7.46141096947	7.07496509524	6.58762031053	6.68521019453	5.42048553112	8.19428845964	7.76488006074	7.16818058396	6.70197403004	6.68364496412	6.39957636183	5.64459622998
NM_199724	7.79876082571	7.5186395769	6.89348130051	7.17648630073	7.39334092558	6.59669629833	9.42524666837	7.95936621289	7.13260857252	7.88831054011	7.83535318796	7.44952482215	7.69552944812	9.22631551452
NM_199723	7.92342646078	7.91866846479	7.62801279044	7.15309982239	7.27415318814	7.21567653675	6.39678383942	8.00366766668	7.88606857926	7.47281521784	6.65351114142	6.618345802	6.86807107252	6.65740895144
NM_199722	1.69134906784	2.17953514531	2.27486069176	2.17900498045	1.8112958706	2.02897437751	1.30372660147	1.83314085791	2.2137422579	2.21061142212	2.02218204236	1.78682739183	1.59662369811	1.38951439161
NM_001327825	0.631539833541	0.605895640729	1.28947290464	1.553686835	1.76834834036	1.7036951939	3.47943901387	0.616053258346	0.75362324404	0.867171818912	1.30962397766	1.90135857143	1.73961839175	3.14526757475
NM_001014333	2.40393938705	2.15189856481	2.8854345057	3.40077568381	3.64623870581	3.58729832237	4.7519080239	2.36783068474	2.94824995457	3.54643421713	4.03169602293	3.99085955706	3.97002395144	4.96196370576
NM_199729	7.21131209757	6.81499389216	6.79083431428	6.98299735868	6.36870057487	6.2993141169	5.86803681051	7.24120322832	6.69591715286	6.81845060933	6.40776280224	6.18495547221	5.95021353641	5.50129394161
NM_213008	2.91624223993	3.35915598244	4.0599436173	4.26590338899	3.71125702109	3.91062146342	2.81820612751	2.82932851337	3.59285288521	3.70459273246	3.78264094788	3.6368350576	3.38360879506	2.38635912647
NM_001089579	1.5645776872	1.9105829375	2.432938317	2.93297424885	3.13551601807	3.56926298258	1.46529511073	1.37309039622	2.35052761086	2.09153886187	2.60779198266	3.13478771381	3.17371237341	1.31124826281
NM_001089571	2.17508014339	2.40436812891	3.58395146927	3.75275906344	4.30862158961	4.08818835963	4.15960834076	2.29326660641	3.00161888206	3.41209255333	3.90149425069	3.96068291882	4.05734324386	3.86914694445
NM_001089575	1.99185118549	2.47599495168	4.08834829902	4.76027298588	4.58931275069	4.45937428156	4.20973309512	2.18581464801	3.50560247786	4.07383323986	4.84000992448	4.72088424851	4.5934412532	4.01555665416
NM_001089576	2.57299628734	2.99118909222	4.26875922621	4.8015648684	4.29938167058	4.18081073615	3.72007257486	2.71406062243	3.68866673113	4.34475209975	5.14354535306	4.83124647176	4.38323623872	3.46361156813
NM_001130662	4.2245462718	4.28490804322	4.71036443193	4.77131311531	4.52110446167	4.64715177883	1.41972374363	4.08007634463	4.40659896241	4.75310739089	4.89074541885	5.12154556853	4.89212680572	2.15165046969
NM_001130661	3.6891133411	3.66935420826	4.20804350262	4.36077795587	4.03099049475	4.08671496767	2.1244591057	3.48225484602	3.73629198294	4.11734629942	4.36852817596	4.42899021927	4.0171322339	2.2124291738
NM_001130667	3.73558262647	4.22677692637	4.49768514223	5.23280370172	5.76809019823	5.23389384363	6.21958218296	4.06699785801	4.25650366543	5.79687022181	6.38147054417	6.67065231253	6.62075915182	7.15077976986
NM_001098766	5.2448794977	5.25875084576	5.31987674726	5.68687541467	5.15612284786	4.84613306357	3.55853852002	5.11321236608	4.70798522438	5.56070381383	5.62464413003	5.07032403812	4.68521981562	3.54509695972
NM_001002339	5.29335452248	4.39056623188	5.4997507006	6.23013966715	5.57172826209	5.73567728105	4.10559104122	5.21398035422	5.18884774277	5.81641622009	6.67053327699	6.63318831928	6.30024317047	4.32322272491
NM_001002337	4.88410338523	4.86762000437	5.19696163376	5.30160374342	4.57130995055	4.34013701623	4.17527228112	4.81753556954	4.93301370103	5.13717819437	5.2223953973	4.98962376667	4.56040636371	2.97746980922
NM_001002336	4.92022029683	4.83174178025	5.03485841028	4.9063233529	4.56711165455	4.77409239844	3.01982872268	4.90786220436	5.05494464217	5.33697912524	5.01861433926	4.88095557904	4.86274059502	2.85565648554
NM_001002335	8.39973425503	7.76921014873	7.86009741297	7.42130675067	6.1812337262	5.79621762817	6.85058545591	8.52221323787	8.20552925119	8.0430015137	7.87782788707	6.97016771342	6.17815818495	6.45131655776
NM_001002334	2.79647887308	3.13852020479	3.59815636606	3.51846534072	3.00591714294	2.87733434326	1.88649957777	3.09568454906	3.44945739108	3.71848096193	3.58548120058	2.95188822812	2.85346085783	1.88509073277
NM_001002333	5.16814198466	5.77343704975	6.43946354428	6.78630031336	6.70955187764	6.79135185052	5.09694090595	5.16196550975	6.12814151438	6.51483122672	6.8647551664	6.81564929567	6.85418215106	5.79183156703
NM_001002330	2.43401531528	2.30469693749	4.12628683779	5.14347824592	4.70569418332	4.65855502278	2.77887543901	2.55532905853	3.32789858179	4.19502841397	5.25293138776	5.21356890496	4.84001692184	2.51404761806
NM_213003	0.996556522308	1.51880864065	1.28644666767	1.52704945859	2.93241483452	1.9525627331	3.35150987946	0.742315507209	0.541695795601	0.882661887384	0.791622518299	0.788123478829	0.869672542053	1.80169902828
NM_001114419	1.93561498507	1.97450187536	2.78742917651	3.44163345224	3.39766269649	3.37282462591	1.92652399706	1.94301357617	2.35394625847	2.8513111539	3.6338215936	3.95534660314	3.79300481057	1.84167096261
NM_001045244	4.09733571995	4.30539324452	4.338027856	4.29358122451	4.18848602563	4.47003654835	2.42882727802	4.248558045	4.26228305886	4.3965873461	4.1972756419	4.02611231168	4.43403677706	3.22319743651
NM_001005998	0.507175077072	0.552788621349	0.59896528215	0.510305080653	0.766739982371	0.565100918419	0.414669728388	0.830489030359	0.638717581313	0.957101738391	0.99089925418	1.05562836001	0.967421437281	0.842192391388
NM_001193674	5.83007985435	5.21577762086	5.70928720901	5.8573969468	5.72633005676	6.00608658593	5.09875145982	5.99201542612	5.68019830683	5.86726759151	5.45752984233	5.3877637232	5.46570977392	4.82080250765
NM_001002052	0.69093052978	0.94347959404	2.91717303785	3.89617928992	4.01400479415	3.74267296396	3.56027745125	0.917266560827	1.76241604661	2.64422365306	3.93862995304	3.97948408249	3.81196267332	3.36377289511
NM_001002053	6.20681440767	6.27413268478	5.93313685201	5.62529121349	6.12422064824	5.82487467341	7.97295356376	6.30282972156	6.20673182442	5.96284601446	5.27777677998	5.129472763	5.55278632735	7.71181339362
NM_001128798	5.52848447875	6.34517353178	5.6689540832	5.08503051441	5.53219120124	5.92745192788	5.07304662759	5.36714504631	5.87833537845	5.80196985304	5.62623781839	5.7583966084	5.88557654715	5.29008401964
NM_001002051	2.16674151583	2.70302616849	5.14966085331	6.14846895289	6.12010534928	6.14751048319	3.47635506619	2.44163243999	4.05556808229	4.99653834655	6.16656879199	6.07569426194	6.10714717626	3.91385437358
NM_001002056	6.2970991711	6.83690525194	6.93246570634	6.73992560795	6.01398722118	6.3853844137	2.52173535276	6.25422592698	6.69838640921	6.79642635707	6.47271201209	6.1661163137	6.00110747757	2.20429832154
NM_001002057	5.94159092992	5.70215013436	5.75068851986	5.87849760206	5.33377226382	5.277369604	3.81680528918	5.94625654876	5.60525239085	5.87563485557	5.76608150088	5.55652132881	5.37386468335	3.90597279494
NM_001002055	5.84668784866	5.68224310441	6.31133997611	6.21055324663	6.24254664196	5.9814373595	5.51436518635	5.93805926854	6.05021085976	6.17903214676	6.04363651889	5.91160796573	5.96692654765	5.67645825944
NM_001128792	1.92763013181	1.76423590802	2.03378715184	2.53732813136	2.39085922486	2.48672354791	1.71060760357	2.01833775647	2.14578099777	2.27787634429	2.90757292001	2.75094384334	2.60645251885	1.98474126897
NM_001002058	6.58684118939	6.69288440763	6.69961104492	6.71540485377	6.79612812406	6.69420641367	7.61974858278	6.59394553921	6.76867271637	7.01342990074	6.98031992462	6.66304750548	6.81377503032	7.52403123345
NM_001128796	1.43278567722	1.77499737812	3.46060311293	3.89207449712	3.06257945438	3.21708655505	1.98408380579	1.48666420755	2.41089789307	3.01292226302	3.98788693171	3.585038873	3.0670215154	1.63484582137
NM_001128794	1.0083627178	0.954116787455	0.882681709272	0.9441138162	0.780026763129	1.03829510311	0.734372810795	1.15743584416	0.898840767483	1.06821283538	1.40593560906	1.42713465225	1.20040759735	0.983893203123
NM_001128795	3.90079070923	4.19726213514	4.42077506253	4.1605226531	4.18397036988	4.49860348111	4.29136649615	3.67714993968	4.04808140004	4.19636236337	4.14691527057	4.29752245115	4.27419367783	4.10833948567
NM_001100436	8.99165127219	8.4034222006	7.97114752891	8.12371531381	8.00784025383	7.46831610161	9.46715098631	9.08498093147	8.55028513427	9.09460099863	8.93834654536	8.8764263052	8.97036721831	9.79276544821
NM_001007784	3.65455025185	3.50517965707	3.82010078177	3.91494375479	3.53636488159	3.17703367292	1.6119768062	3.87136894032	3.64671699639	3.8585402378	4.00694759843	3.74117649582	3.6916957981	2.30188510021
NM_001044748	1.56176186305	1.67785616476	2.1200492218	2.5871126117	2.88856868445	3.07117896616	2.18053644752	1.63719197976	1.89426307907	2.44752051515	3.08667903805	3.45830204894	3.47543662312	2.68437414009
NM_001100439	5.41728318186	5.37788146049	5.893429203	6.44350943671	6.36521256547	6.23937666108	6.50036017902	5.32011006005	5.60121400885	6.34876504297	6.90788679767	6.71201549835	6.64265663884	6.58894814886
NM_001100438	6.74396393611	6.72793234964	6.72709591974	6.83310701518	6.67096976581	6.4874810654	6.86943057641	6.79551911212	6.32134923915	6.66327565154	6.60402887618	6.2678991703	6.19753903204	6.37005314729
NM_001191050	1.97208254545	1.76504271009	1.72989849173	1.69298536998	1.4253472587	1.44922013272	0.443849328157	1.99565284994	1.91264885967	1.90835011429	1.91283466153	1.79695847313	1.50610254614	0.532479768566
NM_001014306	2.88516224864	2.77869873307	2.93608904988	2.47293087193	2.44421316461	2.55672469118	1.55038020947	3.11340133925	2.95699513747	3.24581886433	2.8950408566	2.71003898722	3.02606655546	1.96445595792
NM_001309826	3.87540783585	3.92607297232	4.94502546045	5.08390863193	5.01369487382	5.0889826471	4.17299674231	4.16322519705	5.09338777961	5.30987822616	5.30254998317	5.26821403484	5.08525700202	4.08996873337
NM_001309824	0.917117222793	0.874493157506	1.49995600544	2.14160950727	2.1370820208	2.26659245357	0.99525976511	0.899346360543	1.36714550619	1.6632398345	2.07954820879	2.26844753334	2.20252716115	1.24542794338
NM_180973	0.919474473075	0.79119361949	1.05971378878	0.986839643755	2.5929998548	2.08772458864	5.3853064059	1.06528875133	0.840887651902	0.918999138937	0.908487792067	0.821711180523	2.77111580633	4.75817145285
NM_001017627	5.51873483508	5.61868010579	5.81430346301	5.83784733006	5.56724183504	5.51709454024	5.77363368881	5.53716635082	5.54727667583	5.81848609212	5.97474167701	5.69011946752	5.62818871281	5.8720599028
NM_001017626	2.6858580669	2.58295280669	3.28429431365	3.39033478538	3.49200332225	3.49749220345	2.2737507256	2.5001163626	3.18188671654	3.23262808075	3.64450781732	3.83342429683	3.67087254497	2.29855700136
NM_001017624	0.932678447835	1.26128421279	2.65069824573	3.11217108431	3.37884780706	3.08674039458	5.28861182927	0.948441612277	1.70404171751	2.39167889802	3.00620901644	2.84631863991	2.78336519882	4.66726347414
NM_001017623	2.05161035623	2.3061412869	3.86336556091	4.30224650403	4.00726414945	3.96872428981	1.25678091195	2.06927966874	2.89073589306	3.55250815284	4.06636029204	3.79980561139	3.75849903565	1.61562193889
NM_001017622	3.16647758039	3.38865610457	4.06991757385	4.02147983438	4.25361681712	4.11000785228	3.47154255681	3.10502545085	3.61406339693	4.15534530593	4.23971779881	4.28602387861	4.41447323054	3.63644355469
NM_001017621	5.90638756334	5.95508072513	6.01465788302	5.75058575314	5.79064817306	5.72365385033	4.90095692455	6.1132909589	6.10289802804	6.49677321838	6.48970774833	6.04755182988	6.16003695319	5.03720382353
