"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"z-score"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(p-value < 0.001)"
NM_001005953	10751	12418	-0.207961979046301	0.0394546802664338	2.08256929585291	0.0372905003647953	0.0395123416614564	0.00118562675915052	FALSE
NM_201485	21850	25446	-0.219805609042268	0.0276110502704666	2.08206944044796	0.0373361274070708	0.0395575193564184	0.00118698238328747	FALSE
NM_001281991	205	198	0.0501234794258369	0.297540138738572	2.07375973422421	0.0381016304665578	0.0403653353113161	0.00121122210617714	FALSE
NM_001030251	1919	2426	-0.338224838925129	-0.090808179612394	-2.07122640502113	0.0383376431091614	0.0406121181727234	0.00121862719410361	FALSE
NM_001001946	314	434	-0.466930483552852	-0.219513824240118	-2.07097613885252	0.0383610259730712	0.0406336349891686	0.00121927283828152	FALSE
NM_001098390	1230	1346	-0.130020094383715	0.11739656492902	2.06777241239601	0.0386614290112704	0.0409485564559813	0.00122872252671769	FALSE
NM_001040350	172	250	-0.539519529959989	-0.292102870647254	-2.06543276284262	0.0388820712806489	0.0411789550239547	0.00123563597947631	FALSE
NM_001025511	34	62	-0.866733469136536	-0.619316809823801	-2.0605748313681	0.0393436199554906	0.0416644337787015	0.00125020349378763	FALSE
NM_201040	734	784	-0.0950735912719942	0.152343068040741	2.06032014976237	0.0393679448644522	0.0416868570229346	0.00125087633668359	FALSE
NM_001002462	56	44	0.347923303420306	0.595339962733041	2.05960097548862	0.0394367029040513	0.0417563233133405	0.00125296077636246	FALSE
NM_001002151	98	86	0.18844508941311	0.435861748725845	2.05063247782407	0.0403027510710217	0.0426698967288699	0.00128037390963562	FALSE
NM_001007397	12	28	-1.22239242133645	-0.974975762023713	-2.04968190380174	0.0403954820452271	0.0427612307336906	0.00128301187354766	FALSE
NM_001030064	12	28	-1.22239242133645	-0.974975762023713	-2.04968190380174	0.0403954820452271	0.0427612307336906	0.00128301187354766	FALSE
NM_200751	12	28	-1.22239242133645	-0.974975762023713	-2.04968190380174	0.0403954820452271	0.0427612307336906	0.00128301187354766	FALSE
NM_001030066	284	284	0	0.247416659312735	2.04737007333332	0.0406217624358045	0.042993883592363	0.00129009561882365	FALSE
NM_001104936	4863	6004	-0.304077385381991	-0.0566607260692559	-2.04519438966702	0.0408356973894692	0.0432168542761212	0.0012967861868349	FALSE
NM_001037569	81	128	-0.660149997115376	-0.412733337802641	-2.04503740126591	0.0408511709231808	0.0432297722534276	0.00129717381001603	FALSE
NM_001007064	17	36	-1.08246216019197	-0.835045500879238	-2.03941605651348	0.0414085212582304	0.0438160704388713	0.00131476656175571	FALSE
NM_001030254	671	714	-0.0896113078289158	0.157805351483819	2.03861768800886	0.041488198508629	0.0438968696095698	0.00131719106141504	FALSE
NM_001089392	406	550	-0.437951891226845	-0.19053523191411	-2.03378954135858	0.0419728194783333	0.0444060750454044	0.00133247053018971	FALSE
NM_001351640	23076	26900	-0.221213004270295	0.0262036550424399	2.03112522121332	0.0422422935749034	0.0446875978483686	0.00134091804189036	FALSE
NM_212873	176	168	0.0671141958585366	0.314530855171271	2.02524146567049	0.0428425757496374	0.0453190054160099	0.00135986436794058	FALSE
NM_001328338	119	108	0.139930261144475	0.38734692045721	2.02512000148537	0.0428550435530459	0.0453285699296787	0.0013601513654423	FALSE
NM_001126391	51	86	-0.753839412730603	-0.506422753417868	-2.02366336636834	0.0430048003188559	0.0454815165675858	0.00136468621585679	FALSE
NM_001320174	51	86	-0.753839412730603	-0.506422753417868	-2.02366336636834	0.0430048003188559	0.0454815165675858	0.00136468621585679	FALSE
NM_001302786	30	20	0.584962500721156	0.832379160033891	2.02286476081612	0.0430870925857691	0.0455630851983944	0.00136718834594832	FALSE
NM_001123297	99	152	-0.618570893363976	-0.371154234051241	-2.01851557926858	0.0435375932953195	0.0460357945249238	0.00138137269451554	FALSE
NM_001172661	21	42	-1	-0.752583340687265	-2.01386146923957	0.0440240798752695	0.0465464760132404	0.00139669645444703	FALSE
NM_001080669	12461	15154	-0.282278803169033	-0.0348621438562985	-2.0067965562157	0.0447713297153028	0.0473327577677325	0.00142029001152712	FALSE
NM_131074	25	48	-0.941106310946432	-0.693689651633697	-2.00478766241636	0.0449857520643623	0.047553747897861	0.00142686415074505	FALSE
NM_001326541	25	48	-0.941106310946432	-0.693689651633697	-2.00478766241636	0.0449857520643623	0.047553747897861	0.00142686415074505	FALSE
NM_001008621	4771	5888	-0.303485985072708	-0.0560693257599733	-2.00440600971521	0.0450265860805391	0.0475912094928593	0.00142804524111802	FALSE
NM_001122944	83	130	-0.64732838168153	-0.399911722368795	-2.0013703304337	0.0453524955974115	0.0479318531232008	0.00143826676144521	FALSE
NM_001251945	40	70	-0.807354922057604	-0.559938262744869	-2.00003472255928	0.0454965146174742	0.0480802224364059	0.00144271880403686	FALSE
NM_001126452	67	108	-0.688798311705696	-0.441381652392961	-1.99892660337965	0.0456162958197697	0.0482029558335095	0.00144640160272022	FALSE
NM_001166231	47	36	0.384663850235325	0.63208050954806	1.99058328221294	0.0465267196918116	0.0491610787607698	0.00147515151055531	FALSE
NM_001351666	146	214	-0.55164242752113	-0.304225768208395	-1.98607538466767	0.0470249540307979	0.0496835556002146	0.00149082920759463	FALSE
NM_001144056	179	172	0.0575510225621585	0.304967681874893	1.98361444010783	0.0472988381922775	0.0499689338966802	0.00149939240912972	FALSE
NM_001327770	36	64	-0.830074998557688	-0.582658339244953	-1.98217712446629	0.0474594200088253	0.0501345777354705	0.00150436279963304	FALSE
NM_200382	49	38	0.366782330671623	0.614198989984358	1.98112502559126	0.0475772544581219	0.0502550418118642	0.00150797750396295	FALSE
NM_001270595	137	202	-0.560179399791268	-0.312762740478534	-1.98080194086371	0.0476134890812728	0.0502893010325153	0.00150900550298917	FALSE
NM_201016	5491	6756	-0.299100416857121	-0.0516837575443858	-1.98064499817048	0.0476310989003117	0.0503038848619113	0.00150944311254749	FALSE
NM_001309483	99	88	0.169925001442312	0.417341660755047	1.97983570294137	0.0477219931360088	0.0503958569065793	0.00151220287095884	FALSE
NM_200299	537	566	-0.0758799648464699	0.171536694466265	1.97771348523737	0.0479610380968867	0.0506442533966407	0.00151965637822043	FALSE
NM_001017628	34	24	0.502500340529183	0.749916999841918	1.96808378225417	0.049058398536281	0.051798872478935	0.00155430244633563	FALSE
NM_001017756	32	58	-0.857980995127572	-0.610564335814837	-1.96781285148845	0.0490895749450125	0.0518276544922965	0.0015551660935858	FALSE
NM_001328186	727	780	-0.101518759830016	0.145897899482719	1.96591739617788	0.0493081532284962	0.0520542707545068	0.00156196605261726	FALSE
NM_205710	20	40	-1	-0.752583340687265	-1.96532754476761	0.0493763395171725	0.0521220957516922	0.00156400124284444	FALSE
NM_001326403	10	24	-1.26303440583379	-1.01561774652106	-1.96286718787401	0.0496616082998751	0.052410683530003	0.00157240990658094	FALSE
NM_001127186	10	24	-1.26303440583379	-1.01561774652106	-1.96286718787401	0.0496616082998751	0.052410683530003	0.00157240990658094	FALSE
NM_001252630	10	24	-1.26303440583379	-1.01561774652106	-1.96286718787401	0.0496616082998751	0.052410683530003	0.00157240990658094	FALSE
NM_001076673	10	24	-1.26303440583379	-1.01561774652106	-1.96286718787401	0.0496616082998751	0.052410683530003	0.00157240990658094	FALSE
NM_001170740	10	24	-1.26303440583379	-1.01561774652106	-1.96286718787401	0.0496616082998751	0.052410683530003	0.00157240990658094	FALSE
NM_001080802	25	16	0.643856189774724	0.891272849087459	1.95719233146181	0.0503248600762339	0.0530979444711843	0.00159328303952017	FALSE
NM_213529	29593	34592	-0.225182470560608	0.0222341887521272	1.95308035502391	0.0508100743779651	0.0536056210904119	0.00160851663387174	FALSE
NR_144779	127	188	-0.565904164905472	-0.318487505592737	-1.94397570254846	0.0518983811971236	0.0547494404097546	0.00164283863898765	FALSE
NM_001102616	15	32	-1.09310940439148	-0.845692745078747	-1.94370677349743	0.0519308213476827	0.0547792950052771	0.00164373447066572	FALSE
NM_001123054	49	82	-0.742842160502875	-0.495425501190141	-1.93681767155751	0.0527676349775207	0.0556575716189076	0.00167008847073938	FALSE
NM_001002206	216	304	-0.493040011280117	-0.245623351967382	-1.93067728247266	0.0535229740012553	0.0564497783189007	0.00169385981464852	FALSE
NM_131271	42	72	-0.777607578663551	-0.530190919350817	-1.9305702850236	0.0535362155503542	0.0564592434199535	0.00169414382912639	FALSE
NR_023334	108	98	0.14017765804826	0.387594317360995	1.93040226684108	0.0535570142864991	0.0564766761795385	0.00169466692508529	FALSE
NM_200878	81	126	-0.637429920615292	-0.390013261302558	-1.92486919539676	0.0542457245815205	0.0571983728034824	0.00171632250897014	FALSE
NM_001256242	1901	2124	-0.160025234155601	0.087391425157134	1.92359619646169	0.054405218191374	0.057361976403703	0.00172123167907139	FALSE
NM_001045216	9	22	-1.28950661719499	-1.04208995788225	-1.91946116598812	0.0549259964303266	0.0579064429298527	0.00173756920946622	FALSE
NM_001122622	65	104	-0.678071905112637	-0.430655245799903	-1.91745130476752	0.0551806216886777	0.0581702498257426	0.00174548512894513	FALSE
NM_200870	207	292	-0.496337601380692	-0.248920942067958	-1.91649600343906	0.0553019914265888	0.0582935507142445	0.00174918495605453	FALSE
NM_001044801	19	38	-1	-0.752583340687265	-1.91556433018478	0.0554205734748747	0.0584138937023873	0.00175279602695083	FALSE
NM_001024072	55	90	-0.710493382805015	-0.46307672349228	-1.90726992593623	0.0564856425278499	0.0595317457611903	0.00178633884567425	FALSE
NM_001048066	23	44	-0.935869662580284	-0.68845300326755	-1.90667765169956	0.0565623426986717	0.0596078340299582	0.00178862198769306	FALSE
NM_001077151	1613	1794	-0.153433451763618	0.0939832075491165	1.90337742769471	0.0569913142069227	0.0600551193271579	0.00180204345033069	FALSE
NM_001130596	629	672	-0.0954012158994715	0.152015443413263	1.90327482415338	0.0570046941382972	0.060064434828686	0.00180232297585164	FALSE
NM_001122706	42	32	0.392317422778761	0.639734082091495	1.90198532842025	0.0571730726922154	0.0602370540524528	0.0018075026731876	FALSE
NM_212577	908	988	-0.121818744293764	0.125597915018971	1.89802707700186	0.0576925152393402	0.0607794943173589	0.00182377940259088	FALSE
NM_205658	1184	1512	-0.352789058592123	-0.105372399279388	-1.89261652033066	0.0584088851813108	0.0615292961651213	0.00184627832564597	FALSE
NM_001258233	44	34	0.371968777386958	0.619385436699693	1.89147997645142	0.0585603014440166	0.0616838904868867	0.00185091715890643	FALSE
NM_198338	88	78	0.174029399775049	0.421446059087783	1.88362412709563	0.0596158359281031	0.0627907280022872	0.00188412946982271	FALSE
NM_001031826	317	432	-0.446548472024061	-0.199131812711326	-1.88098258954396	0.0599742872445481	0.063163240828832	0.00189530727292693	FALSE
NM_001004682	131	192	-0.551539499183706	-0.304122839870971	-1.88061638290456	0.0600241215230433	0.0632106933995054	0.00189673115810344	FALSE
NM_200777	1842	2318	-0.331607504915135	-0.0841908456024007	-1.87921579986708	0.0602150331210804	0.0634066934520505	0.00190261243208824	FALSE
NM_001328335	113	104	0.119739244274096	0.367155903586831	1.87709576567489	0.0605049696532473	0.0637069277003115	0.00191162140862023	FALSE
NM_001100949	8	20	-1.32192809488736	-1.07451143557463	-1.87650124518871	0.0605864838782196	0.0637851416902903	0.00191389219156796	FALSE
NM_001114694	8	20	-1.32192809488736	-1.07451143557463	-1.87650124518871	0.0605864838782196	0.0637851416902903	0.00191389219156796	FALSE
NM_001002664	972	1062	-0.127755547198372	0.119661112114362	1.87288069430122	0.0610848616547221	0.0643021564606275	0.00192948213558228	FALSE
NM_001130658	278	382	-0.458487755312243	-0.211071095999508	-1.87095831881605	0.0613508585523232	0.0645770254181216	0.00193772998872287	FALSE
NM_201220	50	40	0.321928094887362	0.569344754200096	1.86956552842971	0.0615441759728389	0.0647753553652559	0.00194368117467075	FALSE
NM_001256200	80	70	0.192645077942396	0.440061737255131	1.86925491805092	0.0615873569774918	0.0648156474840276	0.00194489019980543	FALSE
NM_001007768	9281	11308	-0.284991623364187	-0.0375749640514519	-1.8675295359146	0.0618276761758002	0.0650633884897807	0.00195232403828244	FALSE
NM_001076741	258	260	-0.0111405576052004	0.236276101707534	1.8671373370265	0.0618824115754745	0.0651158094126851	0.00195389700627981	FALSE
NM_001159819	866	1118	-0.368481258116466	-0.121064598803731	-1.86473200089662	0.0622189788612825	0.0654647562078432	0.00196436767545463	FALSE
NM_001077539	18	36	-1	-0.752583340687265	-1.86447339800001	0.062255253930549	0.0654977150727651	0.00196535665536722	FALSE
NM_001003455	37	64	-0.79054663437105	-0.543129975058315	-1.86040317479185	0.0628285058587411	0.0660955681813631	0.00198329612981468	FALSE
NM_001328155	26	48	-0.884522782580064	-0.63710612326733	-1.85940194199502	0.062970186752714	0.066239349731687	0.0019876105097367	FALSE
NM_001202511	58	48	0.273018494406416	0.520435153719151	1.85627285437723	0.0634146762798094	0.0667016123585467	0.00200148138949513	FALSE
NM_001002591	22	42	-0.932885804141463	-0.685469144828729	-1.8557255636494	0.0634926851314078	0.0667783558802589	0.00200378419335609	FALSE
NM_001030246	185	262	-0.502041541021138	-0.254624881708404	-1.85514234190362	0.0635759027071501	0.0668605650360308	0.00200625100172106	FALSE
NM_001017895	66	56	0.23703919730085	0.484455856613584	1.85479149386775	0.063626007201424	0.066907940016058	0.00200767255867448	FALSE
NM_198144	57	92	-0.690671941892272	-0.443255282579537	-1.85215574635691	0.0640034613981509	0.0672995150408436	0.00201942235147539	FALSE
NM_001110284	483	510	-0.0784740580230849	0.16894260128965	1.84810684962504	0.0645868870952582	0.06790758925281	0.00203766852537806	FALSE
NM_001003506	370	384	-0.0535810402048433	0.193835619107891	1.84788614749382	0.0646188148949109	0.0679357600218169	0.00203851383132946	FALSE
NM_001008625	3542	4382	-0.307025272238308	-0.059608612925573	-1.83718625162254	0.0661824045804618	0.06957408191674	0.00208767412396324	FALSE
NM_207053	971	1246	-0.359760867604811	-0.112344208292076	-1.8295509973505	0.0673171069282065	0.0707613126056328	0.00212329875198697	FALSE
NM_001114902	355	368	-0.0518867416649673	0.195529917647767	1.82532676999809	0.0679517327688646	0.0714227340534515	0.00214314568928897	FALSE
NM_001099253	181	256	-0.500154112916794	-0.25273745360406	-1.82077958645801	0.0686403685570448	0.0721408147095289	0.0021646927706634	FALSE
NM_001110452	93	84	0.14684138832927	0.394258047642005	1.82003216410942	0.0687541068739699	0.0722546138244238	0.00216810748288024	FALSE
NM_001076763	1494	1888	-0.337678616572603	-0.0902619572598684	-1.81636577467209	0.0693142816555331	0.0728375236743991	0.0021855985625592	FALSE
NM_001324513	7014	8084	-0.204831891126924	0.042584768185811	1.81456210377314	0.0695912307062168	0.0731227424931667	0.00219415697872804	FALSE
NM_200208	5285	6064	-0.198366281901047	0.0490503774116882	1.81221624799153	0.0699527894663182	0.0734968123107168	0.00220538150167021	FALSE
NM_001128583	24	16	0.584962500721156	0.832379160033891	1.80930521398933	0.0704035994208334	0.0739645882116124	0.00221941781544122	FALSE
NM_001130075	1816	2034	-0.163555476566586	0.0838611827461489	1.80525466391539	0.071034840456369	0.0746218320030344	0.00223913939593048	FALSE
NM_001089390	84	128	-0.607682577221239	-0.360265917908505	-1.80137219059713	0.0716442363242836	0.0752560249925847	0.00225816930272059	FALSE
NM_131289	105	156	-0.571156701196126	-0.323740041883392	-1.79838591306622	0.0721158735482318	0.0757454253327503	0.00227285449005293	FALSE
NM_001037404	93	140	-0.590124205836935	-0.342707546524201	-1.79756412224452	0.0722461081581954	0.0758761912240898	0.00227677831570934	FALSE
NM_001327984	6	16	-1.41503749927884	-1.16762083996611	-1.79464048620249	0.0727109982597992	0.0763553488610979	0.00229106523655751	FALSE
NM_131545	6	16	-1.41503749927884	-1.16762083996611	-1.79464048620249	0.0727109982597992	0.0763553488610979	0.00229106523655751	FALSE
NM_213184	2744	3410	-0.313491257738722	-0.0660745984259871	-1.79445147894481	0.0727411365488131	0.0763779047438574	0.0022918329783654	FALSE
NM_212953	29851	34940	-0.22710034608199	0.020316313230745	1.79297185114232	0.0729774251469292	0.0766199263703396	0.00229909519833477	FALSE
NM_212698	12818	14892	-0.216366346332508	0.0310503129802265	1.79220891595764	0.0730995069868818	0.076742011976786	0.00230275855909304	FALSE
NM_001039513	12748	14810	-0.216300716398358	0.0311159429143769	1.79106544051817	0.0732827942037177	0.0769283283171525	0.00230834925884701	FALSE
NM_001002489	32	56	-0.807354922057604	-0.559938262744869	-1.78888537088012	0.0736332782563897	0.0772901153994679	0.00231920521999412	FALSE
NM_001100138	15648	18936	-0.275153335782381	-0.0277366764696462	-1.78700518817528	0.0739366500345977	0.0776023970020436	0.0023285756953655	FALSE
NM_001039836	49	80	-0.707218250772154	-0.45980159145942	-1.786487098147	0.0740204243790721	0.0776841623668995	0.00233102918712196	FALSE
NM_212620	75	66	0.184424571137427	0.431841230450162	1.77862058236365	0.0753019873553267	0.0790228898079257	0.00237119970120815	FALSE
NM_001130634	658	856	-0.379523212665905	-0.13210655335317	-1.77708518221769	0.0755542257703277	0.0792813039231665	0.00237895380225832	FALSE
NM_183338	5915	6804	-0.202004972436235	0.0454116868764996	1.77609046416431	0.0757180077126427	0.0794468643969845	0.00238392169127128	FALSE
NM_001077384	52	84	-0.691877704637669	-0.444461045324934	-1.77423958047732	0.0760235297767225	0.0797611071664273	0.00239335101438032	FALSE
NM_001020644	28	50	-0.836501267717121	-0.589084608404386	-1.76936544962823	0.0768329075481072	0.0806006897735584	0.00241844806801493	FALSE
NM_201024	28	50	-0.836501267717121	-0.589084608404386	-1.76936544962823	0.0768329075481072	0.0806006897735584	0.00241844806801493	FALSE
NM_001077652	69	60	0.20163386116965	0.449050520482385	1.76869598245708	0.0769446231059782	0.0807082851050577	0.00242177250150298	FALSE
NM_001113659	92	138	-0.584962500721156	-0.337545841408421	-1.75937114730543	0.0785144892807164	0.0823484112305318	0.00247098693276614	FALSE
NM_001326479	5	14	-1.48542682717024	-1.23801016785751	-1.75835489314869	0.0786871429932106	0.0825229541013927	0.00247622435200301	FALSE
NM_001020597	24	44	-0.874469117916141	-0.627052458603407	-1.75520442404628	0.0792243474537121	0.0830797607323503	0.00249293216565253	FALSE
NM_001045552	35734	41890	-0.229308468541367	0.0181081907713677	1.74920677263346	0.0802552838194618	0.0841541971956965	0.0025251722346635	FALSE
NM_001128740	130	124	0.0681715026415795	0.315588161954314	1.74610341161494	0.0807929841044758	0.0847113061800712	0.00254188912087837	FALSE
NM_001003446	11	24	-1.12553088208386	-0.878114222771124	-1.7380402037687	0.0822037299615149	0.0861802267042355	0.00258586382569204	FALSE
NM_001328029	11	24	-1.12553088208386	-0.878114222771124	-1.7380402037687	0.0822037299615149	0.0861802267042355	0.00258586382569204	FALSE
NM_001144806	30	22	0.447458976971221	0.694875636283956	1.72942171722817	0.0837336459546066	0.0877702412062111	0.00263357270932916	FALSE
NM_001145575	30	22	0.447458976971221	0.694875636283956	1.72942171722817	0.0837336459546066	0.0877702412062111	0.00263357270932916	FALSE
NM_001145705	4	12	-1.58496250072116	-1.33754584140842	-1.72872851345257	0.0838576956574156	0.0878898266193968	0.00263726536862548	FALSE
NM_001006663	21027	24560	-0.224067530603211	0.0233491287095238	1.72848378133179	0.0839015263043194	0.0879287995669267	0.002638434810059	FALSE
NM_001002736	51	82	-0.685126662646589	-0.437710003333854	-1.72838456620783	0.0839193006606606	0.0879404615112625	0.002638784744097	FALSE
NM_001007281	1966	2458	-0.322221594032081	-0.0748049347193464	-1.72219697136522	0.085033843306917	0.0891013527198716	0.00267361901671952	FALSE
NM_001144980	27	48	-0.830074998557688	-0.582658339244953	-1.71661567068451	0.0860494173216067	0.0901583655830043	0.0027053362646122	FALSE
NM_001285828	34	58	-0.770518153877233	-0.523101494564498	-1.71167204328007	0.0869571234445196	0.0910985945836683	0.00273344102196645	FALSE
NM_001083859	34	58	-0.770518153877233	-0.523101494564498	-1.71167204328007	0.0869571234445196	0.0910985945836683	0.00273344102196645	FALSE
NM_001045847	1906	2384	-0.322836116552221	-0.0754194572394861	-1.70982558173604	0.0872981309812777	0.0914449822669056	0.00274394311768795	FALSE
NM_200316	80	72	0.15200309344505	0.399419752757785	1.70861052511514	0.0875231177387353	0.0916733985751431	0.00275079708978591	FALSE
NM_198875	25417	30610	-0.268209287556543	-0.020792628243808	-1.70532656522867	0.0881335357310783	0.0923054548609116	0.00276976288159135	FALSE
NM_001080076	15	30	-1	-0.752583340687265	-1.70202353734807	0.0887509560601041	0.0929447443114799	0.0027889457152976	FALSE
NM_001080660	23	42	-0.868755466721748	-0.621338807409013	-1.70090715964989	0.0889604219908926	0.093156734733795	0.00279530680418304	FALSE
NM_001025187	1366	1724	-0.335802290799009	-0.0883856314862743	-1.70015630409127	0.0891015289118192	0.0932971137252517	0.00279951908525005	FALSE
NM_200502	56988	67000	-0.233502933540365	0.0139137257723701	1.6986820308189	0.0893791109480733	0.0935803606040957	0.00280801833041959	FALSE
NM_001002460	837	1074	-0.359694465435069	-0.112277806122335	-1.69760102922414	0.0895830884501832	0.0937865044535823	0.00281413617074647	FALSE
NM_001083007	63	98	-0.637429920615292	-0.390013261302557	-1.69757492905535	0.0895880180014117	0.093784244495346	0.00281413617074647	FALSE
NM_001033586	19	36	-0.921997487998727	-0.674580828685992	-1.69397056818313	0.0902708759114521	0.0944916106949701	0.00283536174887036	FALSE
NM_001303014	21	14	0.584962500721157	0.832379160033891	1.69245003983979	0.0905601982451641	0.0947869617104475	0.00284422419671748	FALSE
NM_001017903	608	790	-0.377781329620881	-0.130364670308146	-1.6852000286341	0.0919499855537846	0.0962340024412375	0.00288764481265326	FALSE
NM_001258230	70	62	0.175086706558091	0.422503365870826	1.68387755387563	0.0922053351033183	0.0964936161316147	0.00289543490874501	FALSE
NM_213327	151	214	-0.503062247076069	-0.255645587763334	-1.68303854182713	0.0923676305255657	0.0966558145747992	0.00290030191501307	FALSE
NM_001347673	13749	16638	-0.275155330665166	-0.0277386713524314	-1.67517460181135	0.0938999792169909	0.0982515322277586	0.00294818380380639	FALSE
NM_001017622	2059	2324	-0.174666238772275	0.0727504205404597	1.67078217694129	0.0947647102063055	0.0991484960255914	0.00297509854072104	FALSE
NM_001080178	62	54	0.199308808223407	0.446725467536141	1.66857204886341	0.0952022221158224	0.0995983712196131	0.00298859771707663	FALSE
NM_001327893	358	376	-0.0707730744133812	0.176643584899354	1.66139905530421	0.0966333274139661	0.101087567600742	0.00303328327619192	FALSE
NM_001145611	56	48	0.222392421336448	0.469809080649182	1.66106490788609	0.0967004113810262	0.101149746460776	0.00303514904565053	FALSE
NM_001328437	46	38	0.275634442613428	0.523051101926163	1.66068530717654	0.0967766658125717	0.101221507143568	0.00303730233199589	FALSE
NM_001100405_2	48	40	0.263034405833793	0.510451065146528	1.6591562582799	0.0970843092681898	0.101535253808191	0.00304671676873968	FALSE
NM_001128788	52	44	0.241008099503794	0.488424758816529	1.65870651312486	0.0971749463201168	0.101622013496796	0.00304932012263117	FALSE
NM_001163918	228	232	-0.0250909809628306	0.222325678349904	1.65559265923911	0.0978043377743391	0.102272124641767	0.00306882767742263	FALSE
NM_001003729	22	40	-0.862496476250065	-0.615079816937331	-1.64497760735097	0.0999744290117028	0.104533086000778	0.00313667119607855	FALSE
NM_001246320	14	28	-1	-0.752583340687265	-1.64431094569675	0.100111989527193	0.104664512143676	0.00314049075744469	FALSE
NM_001002101	14	28	-1	-0.752583340687265	-1.64431094569675	0.100111989527193	0.104664512143676	0.00314049075744469	FALSE
NM_001122699	1243	1384	-0.155017646584241	0.0923990127284935	1.64315668818793	0.100350518522867	0.104901454576602	0.00314772464475719	FALSE
NM_200460	74	112	-0.597901556428654	-0.350484897115919	-1.64206250879451	0.100577050368631	0.105129953659927	0.00315458110064513	FALSE
NM_131629	161	226	-0.489262084300571	-0.241845424987836	-1.64013483189166	0.100977135505339	0.105539811981289	0.00316687951103627	FALSE
NM_001018145	18	34	-0.917537839808027	-0.670121180495292	-1.63662446402368	0.10170896070955	0.106296307989577	0.00318957930236482	FALSE
NM_212855	518	676	-0.384071148595629	-0.136654489282894	-1.63230660904458	0.102614911669107	0.107234649418999	0.00321773563684568	FALSE
NM_001020612	502	656	-0.386008450667312	-0.138591791354577	-1.63022703564059	0.10305352195232	0.107684500785906	0.00323123409823313	FALSE
NM_001128712	9	20	-1.15200309344505	-0.904586434132316	-1.62695678463369	0.103746276397348	0.108399824924055	0.00325269846617474	FALSE
NM_200756	783	858	-0.131965340208504	0.115451319104231	1.6230064233563	0.104588031755716	0.109270708161709	0.0032788306169722	FALSE
NM_001007159	25489	29848	-0.227759491489048	0.0196571678236873	1.6032038021299	0.108889666336967	0.113755955412903	0.00341341715218657	FALSE
NM_001003534	67	102	-0.606336151513723	-0.358919492200988	-1.60241025902944	0.10906491770907	0.11393004312401	0.00341864091367597	FALSE
NM_001083018	45	72	-0.678071905112637	-0.430655245799903	-1.59541577770792	0.110619290097696	0.115544629926787	0.00346708899946005	FALSE
NR_024238	122	118	0.0480942882010451	0.29551094751378	1.58943224936923	0.11196283858156	0.116938768335382	0.00350892220229455	FALSE
NM_001007314	90	84	0.0995356735509141	0.346952332863649	1.58857672799524	0.112155985693883	0.117131253194077	0.00351469799764365	FALSE
NM_001168213	35	58	-0.728697978182606	-0.481281318869871	-1.58628378195766	0.112674949592971	0.117659307688299	0.00353040374465457	FALSE
NM_001089548	35	58	-0.728697978182606	-0.481281318869871	-1.58628378195766	0.112674949592971	0.117659307688299	0.00353040374465457	FALSE
NM_174861	3339	3818	-0.193401009340821	0.0540156499719136	1.58487879600998	0.112993875031347	0.117978374411281	0.00354011713356747	FALSE
NM_200871	108	156	-0.53051471669878	-0.283098057386046	-1.58373304926311	0.113254480587683	0.118241145163389	0.00354800196200642	FALSE
NM_001017694	31	24	0.369233809665719	0.616650468978454	1.58139420212902	0.113787932315611	0.118788711730144	0.0035644325137445	FALSE
NM_001017881	892	1136	-0.348847219584377	-0.101430560271642	-1.58020702793662	0.11405946284417	0.119062781293193	0.00357265637986215	FALSE
NM_001005958	142	200	-0.494109070270042	-0.246692410957307	-1.57251007524775	0.115832304415841	0.120903851351056	0.00362790043360051	FALSE
NM_001197053	33	26	0.343954401217362	0.591371060530096	1.57159173167395	0.11604526524785	0.121116581564589	0.00363428372102513	FALSE
NM_001114480	350	464	-0.406769883295244	-0.159353223982509	-1.57078153808997	0.116233401825961	0.121303371159433	0.00363988862148572	FALSE
NM_001127472	881	1122	-0.348858751688379	-0.101442092375644	-1.57061499217332	0.116272105447524	0.121334192536966	0.00364081346290033	FALSE
NM_001080994	257	266	-0.0496578863073101	0.197758773005425	1.57017354504361	0.116374742380777	0.121431720539437	0.00364373993611439	FALSE
NM_200091	418	446	-0.0935407678394213	0.153875891473313	1.57002598224881	0.116409066758668	0.121457957754431	0.003644527222893	FALSE
NM_001114585	237	244	-0.0419940886646275	0.205422570648107	1.56419494167471	0.11777179476876	0.12287010066121	0.00368690067755601	FALSE
NM_001024413	53	46	0.204358498506186	0.45177515781892	1.55879372278918	0.11904521040605	0.124188849553138	0.00372647170547096	FALSE
NM_001045184	78	116	-0.572578776265323	-0.325162116952588	-1.5572058917749	0.119421609996454	0.124571690465396	0.00373795941819524	FALSE
NM_001102621	2971	3392	-0.191187564727784	0.0562290945849509	1.55565561291163	0.119790006772055	0.12494612373678	0.00374919484711195	FALSE
NM_130930	140	138	0.0207585601667972	0.268175219479532	1.55248867757225	0.120545339802381	0.12572405730138	0.00377253790429982	FALSE
NM_001278817	695	892	-0.360030732309434	-0.1126140729967	-1.5516333568266	0.120749976976652	0.125927559342483	0.00377864428664336	FALSE
NM_194389	130	184	-0.501194143028559	-0.253777483715824	-1.54971351814005	0.121210292075408	0.12639764931035	0.00379275003744617	FALSE
